,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
108140,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,11/29/2017 14:30,MST,,,11/29/2017 14:30,MST,,,,,,2,PACKSIZE / CLEAN AIR 6,0024:B100:0002:7D52,Leaders For Clean Air,11/29/2017 14:30,MST,11/29/2017 16:50,MST,2:19:34,1:29:21,4.596372,0.0,0.5770000000000001,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.7425766,-111.9813232,USD,,Plug Out at Vehicle,84121.0
108141,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 14:30,MST,11/29/2017 14:44,MST,3.363,3.177,0.747451,2,,,,,,,,,,,,,,,,,,,,,,,,,
108142,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 14:45,MST,11/29/2017 14:59,MST,3.366,3.362,0.840398,2,,,,,,,,,,,,,,,,,,,,,,,,,
108143,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 15:00,MST,11/29/2017 15:14,MST,3.362,3.315,0.828775,2,,,,,,,,,,,,,,,,,,,,,,,,,
108144,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 15:15,MST,11/29/2017 15:29,MST,3.342,3.3339999999999996,0.833599,2,,,,,,,,,,,,,,,,,,,,,,,,,
108145,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 15:30,MST,11/29/2017 15:44,MST,3.3510000000000004,3.341,0.835261,2,,,,,,,,,,,,,,,,,,,,,,,,,
108146,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 15:45,MST,11/29/2017 15:59,MST,3.352,2.043,0.510833,2,,,,,,,,,,,,,,,,,,,,,,,,,
108147,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 16:00,MST,11/29/2017 16:14,MST,0.01,0.0,5.5e-05,2,,,,,,,,,,,,,,,,,,,,,,,,,
108148,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 16:15,MST,11/29/2017 16:29,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
108149,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 16:30,MST,11/29/2017 16:44,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
108150,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,,,11/29/2017 16:45,MST,11/29/2017 16:50,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
108151,210199,1166351.0,141265981,4.3.4.3 Build 83411 CT4knandflash,,,11/29/2017 16:50,MST,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
110328,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,11/20/2017 13:46,MST,,,11/20/2017 13:46,MST,,,,,,2,PACKSIZE / CLEAN AIR 4,0024:B100:0002:7776,Leaders For Clean Air,11/20/2017 13:46,MST,11/20/2017 17:22,MST,3:36:05,1:42:19,5.275146,0.0,0.662,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254227,-111.981163,USD,,Plug Out at Vehicle,84121.0
110329,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 13:46,MST,11/20/2017 13:59,MST,3.335,3.1189999999999998,0.7182970000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
110330,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 14:00,MST,11/20/2017 14:14,MST,3.339,3.324,0.8310690000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
110331,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 14:15,MST,11/20/2017 14:29,MST,3.346,3.34,0.835091,2,,,,,,,,,,,,,,,,,,,,,,,,,
110332,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 14:30,MST,11/20/2017 14:44,MST,3.345,3.3339999999999996,0.833521,2,,,,,,,,,,,,,,,,,,,,,,,,,
110333,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 14:45,MST,11/20/2017 14:59,MST,3.347,3.345,0.8361280000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
110334,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 15:00,MST,11/20/2017 15:14,MST,3.355,3.353,0.8381709999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
110335,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 15:15,MST,11/20/2017 15:29,MST,3.352,1.5319999999999998,0.382869,2,,,,,,,,,,,,,,,,,,,,,,,,,
110336,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 15:30,MST,11/20/2017 15:44,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110337,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 15:45,MST,11/20/2017 15:59,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110338,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 16:00,MST,11/20/2017 16:14,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110339,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 16:15,MST,11/20/2017 16:29,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110340,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 16:30,MST,11/20/2017 16:44,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110341,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 16:45,MST,11/20/2017 16:59,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110342,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 17:00,MST,11/20/2017 17:14,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110343,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,,,11/20/2017 17:15,MST,11/20/2017 17:22,MST,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
110344,204577,1166351.0,136079061,4.3.4.3 Build 83411 CT4knandflash,,,11/20/2017 17:22,MST,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
119357,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,10/24/2017 8:21,MDT,,,10/24/2017 8:21,MDT,,,,,,2,PACKSIZE / CLEAN AIR 11,0024:B100:0002:7D84,Leaders For Clean Air,10/24/2017 8:21,MDT,10/24/2017 12:45,MDT,4:23:57,1:42:30,5.233549,0.0,0.657,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74241257,-111.98162079999999,USD,,Plug Out at Vehicle,84121.0
119358,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 8:21,MDT,10/24/2017 8:29,MDT,3.286,3.009,0.432886,2,,,,,,,,,,,,,,,,,,,,,,,,,
119359,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 8:30,MDT,10/24/2017 8:44,MDT,3.313,3.295,0.823851,2,,,,,,,,,,,,,,,,,,,,,,,,,
119360,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 8:45,MDT,10/24/2017 8:59,MDT,3.3080000000000003,3.247,0.811711,2,,,,,,,,,,,,,,,,,,,,,,,,,
119361,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 9:00,MDT,10/24/2017 9:14,MDT,3.31,3.315,0.8287030000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
119362,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 9:15,MDT,10/24/2017 9:29,MDT,3.2939999999999996,3.285,0.821284,2,,,,,,,,,,,,,,,,,,,,,,,,,
119363,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 9:30,MDT,10/24/2017 9:44,MDT,3.2960000000000003,3.2689999999999997,0.817144,2,,,,,,,,,,,,,,,,,,,,,,,,,
119364,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 9:45,MDT,10/24/2017 9:59,MDT,3.2910000000000004,2.657,0.6643399999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
119365,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 10:00,MDT,10/24/2017 10:14,MDT,0.857,0.135,0.03363,2,,,,,,,,,,,,,,,,,,,,,,,,,
119366,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 10:15,MDT,10/24/2017 10:29,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119367,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 10:30,MDT,10/24/2017 10:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119368,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 10:45,MDT,10/24/2017 10:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119369,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 11:00,MDT,10/24/2017 11:14,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119370,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 11:15,MDT,10/24/2017 11:29,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119371,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 11:30,MDT,10/24/2017 11:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119372,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 11:45,MDT,10/24/2017 11:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119373,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 12:00,MDT,10/24/2017 12:14,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119374,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 12:15,MDT,10/24/2017 12:29,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119375,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 12:30,MDT,10/24/2017 12:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119376,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,,,10/24/2017 12:45,MDT,10/24/2017 12:45,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
119377,210213,1166351.0,119411411,4.3.4.3 Build 83411 CT4knandflash,,,10/24/2017 12:45,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
