,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
49234,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,5/22/2018 13:06,MDT,,,5/22/2018 13:06,MDT,,,,,,2,PACKSIZE / CLEAN AIR 6,0024:B100:0002:7D52,Leaders For Clean Air,5/22/2018 13:06,MDT,5/22/2018 14:18,MDT,1:11:41,0:54:53,4.98946,0.0,0.626,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.7425766,-111.9813232,USD,,CPS Server,84054.0
49235,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,,,,,5/22/2018 13:06,MDT,5/22/2018 13:14,MDT,6.021,5.7410000000000005,0.795745,2,,,,,,,,,,,,,,,,,,,,,,,,,
49236,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,,,,,5/22/2018 13:15,MDT,5/22/2018 13:29,MDT,6.01,5.99,1.497456,2,,,,,,,,,,,,,,,,,,,,,,,,,
49237,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,,,,,5/22/2018 13:30,MDT,5/22/2018 13:44,MDT,6.0120000000000005,5.941,1.485177,2,,,,,,,,,,,,,,,,,,,,,,,,,
49238,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,,,,,5/22/2018 13:45,MDT,5/22/2018 13:59,MDT,5.995,4.726,1.181603,2,,,,,,,,,,,,,,,,,,,,,,,,,
49239,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,,,,,5/22/2018 14:00,MDT,5/22/2018 14:14,MDT,1.245,0.11800000000000001,0.029479,2,,,,,,,,,,,,,,,,,,,,,,,,,
49240,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,,,,,5/22/2018 14:15,MDT,5/22/2018 14:18,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
49241,210199,1968591,238811661,4.3.4.13 Build 83512 CT4knandflash,,,5/22/2018 14:18,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
49296,210199,1968591,238618241,4.3.4.13 Build 83512 CT4knandflash,5/22/2018 9:02,MDT,,,5/22/2018 9:02,MDT,,,,,,2,PACKSIZE / CLEAN AIR 6,0024:B100:0002:7D52,Leaders For Clean Air,5/22/2018 9:02,MDT,5/22/2018 10:56,MDT,1:54:04,1:14:30,6.701447,0.0,0.841,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.7425766,-111.9813232,USD,,CPS Server,84054.0
49297,210199,1968591,238618241,4.3.4.13 Build 83512 CT4knandflash,,,,,5/22/2018 9:02,MDT,5/22/2018 9:14,MDT,5.952000000000001,5.412000000000001,1.154493,2,,,,,,,,,,,,,,,,,,,,,,,,,
