,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
50354,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,5/17/2018 9:45,MDT,,,5/17/2018 9:45,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,5/17/2018 9:45,MDT,5/17/2018 11:58,MDT,2:13:13,2:13:01,11.354236,0.0,1.425,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Plug Out at Vehicle,91381.0
50355,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 9:45,MDT,5/17/2018 9:59,MDT,6.093999999999999,5.945,1.441568,2,,,,,,,,,,,,,,,,,,,,,,,,,
50356,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 10:00,MDT,5/17/2018 10:14,MDT,6.096,6.055,1.5137450000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
50357,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 10:15,MDT,5/17/2018 10:29,MDT,6.059,6.026,1.5064870000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
50358,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 10:30,MDT,5/17/2018 10:44,MDT,6.06,6.022,1.505454,2,,,,,,,,,,,,,,,,,,,,,,,,,
50359,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 10:45,MDT,5/17/2018 10:59,MDT,6.058,6.029,1.507318,2,,,,,,,,,,,,,,,,,,,,,,,,,
50360,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 11:00,MDT,5/17/2018 11:14,MDT,6.151,6.081,1.520327,2,,,,,,,,,,,,,,,,,,,,,,,,,
50361,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 11:15,MDT,5/17/2018 11:29,MDT,6.141,5.365,1.341161,2,,,,,,,,,,,,,,,,,,,,,,,,,
50362,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 11:30,MDT,5/17/2018 11:44,MDT,3.718,2.6830000000000003,0.670636,2,,,,,,,,,,,,,,,,,,,,,,,,,
50363,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,,,5/17/2018 11:45,MDT,5/17/2018 11:58,MDT,1.9469999999999998,1.524,0.34754,2,,,,,,,,,,,,,,,,,,,,,,,,,
50364,212301,1896231,236234001,4.3.4.13 Build 83512 CT4knandflash,,,5/17/2018 11:58,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
50827,210225,1896231,235510751,4.3.4.13 Build 83512 CT4knandflash,5/16/2018 9:24,MDT,,,5/16/2018 9:24,MDT,,,,,,1,PACKSIZE / CLEAN AIR 13,0024:B100:0002:7D81,Leaders For Clean Air,5/16/2018 9:24,MDT,5/16/2018 18:44,MDT,9:20:55,3:36:31,16.762318,0.0,2.104,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74252701,-111.9811096,USD,,Plug Out at Vehicle,91381.0
