,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
5440,210199,1896231.0,310313451,4.3.4.31 Build 83612 CT4knandflash,10/12/2018 8:52,MDT,11/1/2018 4:07,MDT,10/12/2018 8:52,MDT,11/1/2018 4:07,MDT,,,6.061664,1,PACKSIZE / CLEAN AIR 6,0024:B100:0002:7D52,Leaders For Clean Air,10/12/2018 8:52,MDT,11/1/2018 4:07,MDT,475:09:32,2:03:31,6.061664,0.0,0.7609999999999999,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.7425766,-111.9813232,USD,,Station Deactivated,91381.0
7297,204577,1896231.0,306723501,4.3.4.31 Build 83612 CT4knandflash,10/5/2018 13:45,MDT,,,10/5/2018 13:45,MDT,,,,,,2,PACKSIZE / CLEAN AIR 4,0024:B100:0002:7776,Leaders For Clean Air,10/5/2018 13:45,MDT,10/5/2018 14:15,MDT,0:30:35,0:30:15,1.6334739999999999,0.0,0.205,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254227,-111.981163,USD,,Plug Out at Vehicle,91381.0
7298,204577,1896231.0,306723501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/5/2018 13:45,MDT,10/5/2018 13:59,MDT,3.305,3.148,0.778995,2,,,,,,,,,,,,,,,,,,,,,,,,,
7299,204577,1896231.0,306723501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/5/2018 14:00,MDT,10/5/2018 14:14,MDT,3.305,3.266,0.816523,2,,,,,,,,,,,,,,,,,,,,,,,,,
7300,204577,1896231.0,306723501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/5/2018 14:15,MDT,10/5/2018 14:15,MDT,3.298,3.4160000000000004,0.037956000000000004,2,,,,,,,,,,,,,,,,,,,,,,,,,
7301,204577,1896231.0,306723501,4.3.4.31 Build 83612 CT4knandflash,,,10/5/2018 14:15,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
7763,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,10/4/2018 9:20,MDT,,,10/4/2018 9:20,MDT,,,,,,1,PACKSIZE / CLEAN AIR 4,0024:B100:0002:7776,Leaders For Clean Air,10/4/2018 9:20,MDT,10/4/2018 11:50,MDT,2:29:51,2:29:22,5.609749,0.0,0.7040000000000001,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254227,-111.981163,USD,,Plug Out at Vehicle,91381.0
7764,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 9:20,MDT,10/4/2018 9:29,MDT,3.295,2.617,0.42096000000000006,1,,,,,,,,,,,,,,,,,,,,,,,,,
7765,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 9:30,MDT,10/4/2018 9:44,MDT,2.246,2.204,0.5510229999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,
7766,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 9:45,MDT,10/4/2018 9:59,MDT,2.25,2.227,0.556685,1,,,,,,,,,,,,,,,,,,,,,,,,,
7767,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 10:00,MDT,10/4/2018 10:14,MDT,2.247,2.226,0.556556,1,,,,,,,,,,,,,,,,,,,,,,,,,
7768,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 10:15,MDT,10/4/2018 10:29,MDT,2.246,2.217,0.554222,1,,,,,,,,,,,,,,,,,,,,,,,,,
7769,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 10:30,MDT,10/4/2018 10:44,MDT,2.248,2.23,0.557479,1,,,,,,,,,,,,,,,,,,,,,,,,,
7770,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 10:45,MDT,10/4/2018 10:59,MDT,2.2569999999999997,2.233,0.558266,1,,,,,,,,,,,,,,,,,,,,,,,,,
7771,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 11:00,MDT,10/4/2018 11:14,MDT,2.259,2.231,0.55767,1,,,,,,,,,,,,,,,,,,,,,,,,,
7772,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 11:15,MDT,10/4/2018 11:29,MDT,2.252,2.23,0.557389,1,,,,,,,,,,,,,,,,,,,,,,,,,
7773,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 11:30,MDT,10/4/2018 11:44,MDT,2.2640000000000002,2.238,0.559605,1,,,,,,,,,,,,,,,,,,,,,,,,,
7774,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,,,10/4/2018 11:45,MDT,10/4/2018 11:50,MDT,2.263,2.11,0.179894,1,,,,,,,,,,,,,,,,,,,,,,,,,
7775,204577,1896231.0,305862761,4.3.4.31 Build 83612 CT4knandflash,,,10/4/2018 11:50,MDT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
8044,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,10/3/2018 8:54,MDT,,,10/3/2018 8:54,MDT,,,,,,1,PACKSIZE / CLEAN AIR 3,0024:B100:0002:7761,Leaders For Clean Air,10/3/2018 8:54,MDT,10/3/2018 17:41,MDT,8:47:34,2:25:24,6.095838,0.0,0.765,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,USD,,Plug Out at Vehicle,91381.0
8045,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 8:54,MDT,10/3/2018 8:59,MDT,3.318,2.87,0.281441,1,,,,,,,,,,,,,,,,,,,,,,,,,
8046,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 9:00,MDT,10/3/2018 9:14,MDT,3.324,3.2239999999999998,0.8060579999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,
8047,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 9:15,MDT,10/3/2018 9:29,MDT,3.303,3.228,0.807109,1,,,,,,,,,,,,,,,,,,,,,,,,,
8048,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 9:30,MDT,10/3/2018 9:44,MDT,3.29,3.25,0.812574,1,,,,,,,,,,,,,,,,,,,,,,,,,
8049,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 9:45,MDT,10/3/2018 9:59,MDT,3.283,2.908,0.72711,1,,,,,,,,,,,,,,,,,,,,,,,,,
8050,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 10:00,MDT,10/3/2018 10:14,MDT,2.2359999999999998,2.213,0.553316,1,,,,,,,,,,,,,,,,,,,,,,,,,
8051,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 10:15,MDT,10/3/2018 10:29,MDT,2.2359999999999998,2.2119999999999997,0.552878,1,,,,,,,,,,,,,,,,,,,,,,,,,
8052,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 10:30,MDT,10/3/2018 10:44,MDT,2.2430000000000003,2.22,0.5551050000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,
8053,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 10:45,MDT,10/3/2018 10:59,MDT,2.241,2.22,0.5548770000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,
8054,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 11:00,MDT,10/3/2018 11:14,MDT,2.244,1.51,0.377533,1,,,,,,,,,,,,,,,,,,,,,,,,,
8055,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 11:15,MDT,10/3/2018 11:29,MDT,0.815,0.271,0.067837,1,,,,,,,,,,,,,,,,,,,,,,,,,
8056,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 11:30,MDT,10/3/2018 11:44,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
8057,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 11:45,MDT,10/3/2018 11:59,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
8058,204591,1896231.0,305171851,4.3.4.31 Build 83612 CT4knandflash,,,,,10/3/2018 12:00,MDT,10/3/2018 12:14,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
