,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
84948,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,2/9/2018 12:32,MST,,,2/9/2018 12:32,MST,,,,,,1,PACKSIZE / CLEAN AIR 9,0024:B100:0002:7D3E,Leaders For Clean Air,2/9/2018 12:32,MST,2/9/2018 15:21,MST,2:49:14,2:49:00,16.96088,0.0,2.129,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74249649,-111.98101809999999,USD,,Plug Out at Vehicle,84121.0
84949,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 12:32,MST,2/9/2018 12:44,MST,6.053999999999999,5.859,1.2076049999999998,1,,,,,,,,,,,,,,,,,,,,,,,,,
84950,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 12:45,MST,2/9/2018 12:59,MST,6.013999999999999,6.002000000000001,1.500505,1,,,,,,,,,,,,,,,,,,,,,,,,,
84951,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 13:00,MST,2/9/2018 13:14,MST,6.037000000000001,6.018,1.5044309999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,
84952,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 13:15,MST,2/9/2018 13:29,MST,6.017,5.994,1.49845,1,,,,,,,,,,,,,,,,,,,,,,,,,
84953,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 13:30,MST,2/9/2018 13:44,MST,6.023,6.011,1.502775,1,,,,,,,,,,,,,,,,,,,,,,,,,
84954,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 13:45,MST,2/9/2018 13:59,MST,6.027,6.002999999999999,1.5007139999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,
84955,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 14:00,MST,2/9/2018 14:14,MST,6.028,6.019,1.504725,1,,,,,,,,,,,,,,,,,,,,,,,,,
84956,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 14:15,MST,2/9/2018 14:29,MST,6.045,6.022,1.505398,1,,,,,,,,,,,,,,,,,,,,,,,,,
84957,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 14:30,MST,2/9/2018 14:44,MST,6.056,6.047000000000001,1.511819,1,,,,,,,,,,,,,,,,,,,,,,,,,
84958,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 14:45,MST,2/9/2018 14:59,MST,6.077999999999999,6.059,1.514785,1,,,,,,,,,,,,,,,,,,,,,,,,,
84959,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 15:00,MST,2/9/2018 15:14,MST,6.081,6.068,1.516921,1,,,,,,,,,,,,,,,,,,,,,,,,,
84960,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,,,2/9/2018 15:15,MST,2/9/2018 15:21,MST,6.091,6.098,0.692753,1,,,,,,,,,,,,,,,,,,,,,,,,,
84961,210207,1244671,183550201,4.3.4.13 Build 83512 CT4knandflash,,,2/9/2018 15:21,MST,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
91288,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,1/24/2018 12:45,MST,,,1/24/2018 12:45,MST,,,,,,2,PACKSIZE / CLEAN AIR 4,0024:B100:0002:7776,Leaders For Clean Air,1/24/2018 12:45,MST,1/24/2018 17:18,MST,4:32:18,4:32:11,22.263176,0.0,2.7939999999999996,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254227,-111.981163,USD,,Plug Out at Vehicle,84121.0
91289,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 12:45,MST,1/24/2018 12:59,MST,6.07,5.945,1.418574,2,,,,,,,,,,,,,,,,,,,,,,,,,
91290,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 13:00,MST,1/24/2018 13:14,MST,6.057,6.044,1.511047,2,,,,,,,,,,,,,,,,,,,,,,,,,
91291,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 13:15,MST,1/24/2018 13:29,MST,6.064,6.0489999999999995,1.512148,2,,,,,,,,,,,,,,,,,,,,,,,,,
91292,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 13:30,MST,1/24/2018 13:44,MST,6.06,6.047999999999999,1.51196,2,,,,,,,,,,,,,,,,,,,,,,,,,
91293,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 13:45,MST,1/24/2018 13:59,MST,6.05,6.041,1.510212,2,,,,,,,,,,,,,,,,,,,,,,,,,
91294,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 14:00,MST,1/24/2018 14:14,MST,6.059,6.047000000000001,1.5116180000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
91295,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 14:15,MST,1/24/2018 14:29,MST,6.074,6.061,1.515215,2,,,,,,,,,,,,,,,,,,,,,,,,,
91296,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 14:30,MST,1/24/2018 14:44,MST,6.081,6.068,1.516881,2,,,,,,,,,,,,,,,,,,,,,,,,,
91297,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 14:45,MST,1/24/2018 14:59,MST,6.097,6.085,1.5211430000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
91298,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 15:00,MST,1/24/2018 15:14,MST,6.105,6.082999999999999,1.52072,2,,,,,,,,,,,,,,,,,,,,,,,,,
91299,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 15:15,MST,1/24/2018 15:29,MST,6.1129999999999995,6.105,1.526281,2,,,,,,,,,,,,,,,,,,,,,,,,,
91300,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 15:30,MST,1/24/2018 15:44,MST,6.111000000000001,6.093,1.52319,2,,,,,,,,,,,,,,,,,,,,,,,,,
91301,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 15:45,MST,1/24/2018 15:59,MST,6.117999999999999,6.042000000000001,1.510492,2,,,,,,,,,,,,,,,,,,,,,,,,,
91302,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 16:00,MST,1/24/2018 16:14,MST,5.092,3.9819999999999998,0.9953709999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
91303,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 16:15,MST,1/24/2018 16:29,MST,3.623,3.248,0.8120310000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
91304,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 16:30,MST,1/24/2018 16:44,MST,2.8739999999999997,2.053,0.513229,2,,,,,,,,,,,,,,,,,,,,,,,,,
91305,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 16:45,MST,1/24/2018 16:59,MST,1.3459999999999999,0.915,0.22863200000000003,2,,,,,,,,,,,,,,,,,,,,,,,,,
91306,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 17:00,MST,1/24/2018 17:14,MST,1.4380000000000002,0.301,0.075254,2,,,,,,,,,,,,,,,,,,,,,,,,,
91307,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,,,1/24/2018 17:15,MST,1/24/2018 17:18,MST,1.4569999999999999,0.58,0.029176999999999998,2,,,,,,,,,,,,,,,,,,,,,,,,,
91308,204577,1244671,174513601,4.3.4.13 Build 83512 CT4knandflash,,,1/24/2018 17:18,MST,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
92197,212301,1244671,173290351,4.3.4.13 Build 83512 CT4knandflash,1/22/2018 15:09,MST,,,1/22/2018 15:09,MST,,,,,,1,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,1/22/2018 15:09,MST,1/22/2018 17:11,MST,2:01:31,2:01:21,12.60264,0.0,1.5819999999999999,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Plug Out at Vehicle,84121.0
92198,212301,1244671,173290351,4.3.4.13 Build 83512 CT4knandflash,,,,,1/22/2018 15:09,MST,1/22/2018 15:14,MST,6.2170000000000005,5.949,0.535419,1,,,,,,,,,,,,,,,,,,,,,,,,,
92199,212301,1244671,173290351,4.3.4.13 Build 83512 CT4knandflash,,,,,1/22/2018 15:15,MST,1/22/2018 15:29,MST,6.209,6.191,1.547666,1,,,,,,,,,,,,,,,,,,,,,,,,,
