,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
1783,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,10/25/2018 13:49,MDT,,,10/25/2018 13:49,MDT,,,,,,2,PACKSIZE / CLEAN AIR 4,0024:B100:0002:7776,Leaders For Clean Air,10/25/2018 13:49,MDT,10/25/2018 16:13,MDT,2:24:10,1:57:15,6.062541,0.0,0.7609999999999999,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254227,-111.981163,USD,,Plug Out at Vehicle,84111.0
1784,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 13:49,MDT,10/25/2018 13:59,MDT,3.31,3.1289999999999996,0.571878,2,,,,,,,,,,,,,,,,,,,,,,,,,
1785,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 14:00,MDT,10/25/2018 14:14,MDT,3.31,3.2969999999999997,0.8241290000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
1786,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 14:15,MDT,10/25/2018 14:29,MDT,3.315,3.292,0.823097,2,,,,,,,,,,,,,,,,,,,,,,,,,
1787,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 14:30,MDT,10/25/2018 14:44,MDT,3.27,3.185,0.796346,2,,,,,,,,,,,,,,,,,,,,,,,,,
1788,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 14:45,MDT,10/25/2018 14:59,MDT,3.31,3.2489999999999997,0.8121619999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
1789,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 15:00,MDT,10/25/2018 15:14,MDT,3.318,3.3089999999999997,0.8271430000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
1790,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 15:15,MDT,10/25/2018 15:29,MDT,3.325,3.318,0.829593,2,,,,,,,,,,,,,,,,,,,,,,,,,
1791,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 15:30,MDT,10/25/2018 15:44,MDT,3.3280000000000003,2.309,0.577184,2,,,,,,,,,,,,,,,,,,,,,,,,,
1792,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 15:45,MDT,10/25/2018 15:59,MDT,0.652,0.004,0.001009,2,,,,,,,,,,,,,,,,,,,,,,,,,
1793,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,,,10/25/2018 16:00,MDT,10/25/2018 16:13,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
1794,204577,1092231.0,317993881,4.3.4.31 Build 83612 CT4knandflash,,,10/25/2018 16:13,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
27412,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,8/9/2018 8:06,MDT,,,8/9/2018 8:06,MDT,,,,,,2,PACKSIZE / CLEAN AIR 13,0024:B100:0002:7D81,Leaders For Clean Air,8/9/2018 8:06,MDT,8/9/2018 17:18,MDT,9:12:07,2:05:59,6.298037,0.0,0.79,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74252701,-111.9811096,USD,,Plug Out at Vehicle,84111.0
27413,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 8:06,MDT,8/9/2018 8:14,MDT,3.217,2.863,0.40881300000000004,2,,,,,,,,,,,,,,,,,,,,,,,,,
27414,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 8:15,MDT,8/9/2018 8:29,MDT,3.222,3.173,0.793158,2,,,,,,,,,,,,,,,,,,,,,,,,,
27415,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 8:30,MDT,8/9/2018 8:44,MDT,3.117,3.0460000000000003,0.761459,2,,,,,,,,,,,,,,,,,,,,,,,,,
27416,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 8:45,MDT,8/9/2018 8:59,MDT,3.187,3.147,0.7868,2,,,,,,,,,,,,,,,,,,,,,,,,,
27417,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 9:00,MDT,8/9/2018 9:14,MDT,3.187,3.142,0.785575,2,,,,,,,,,,,,,,,,,,,,,,,,,
27418,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 9:15,MDT,8/9/2018 9:29,MDT,3.153,3.145,0.786272,2,,,,,,,,,,,,,,,,,,,,,,,,,
27419,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 9:30,MDT,8/9/2018 9:44,MDT,3.199,3.167,0.791821,2,,,,,,,,,,,,,,,,,,,,,,,,,
27420,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 9:45,MDT,8/9/2018 9:59,MDT,3.216,3.198,0.799571,2,,,,,,,,,,,,,,,,,,,,,,,,,
27421,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 10:00,MDT,8/9/2018 10:14,MDT,3.2089999999999996,1.537,0.384302,2,,,,,,,,,,,,,,,,,,,,,,,,,
27422,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 10:15,MDT,8/9/2018 10:29,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27423,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 10:30,MDT,8/9/2018 10:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27424,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 10:45,MDT,8/9/2018 10:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27425,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 11:00,MDT,8/9/2018 11:14,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27426,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 11:15,MDT,8/9/2018 11:29,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27427,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 11:30,MDT,8/9/2018 11:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27428,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 11:45,MDT,8/9/2018 11:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27429,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 12:00,MDT,8/9/2018 12:14,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27430,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 12:15,MDT,8/9/2018 12:29,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
27431,210225,1092231,276309091,4.3.4.31 Build 83612 CT4knandflash,,,,,8/9/2018 12:30,MDT,8/9/2018 12:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
