,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
13,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,10/31/2018 9:53,MDT,,,10/31/2018 9:53,MDT,,,,,,2,PACKSIZE / CLEAN AIR 3,0024:B100:0002:7761,Leaders For Clean Air,10/31/2018 9:53,MDT,10/31/2018 12:01,MDT,2:08:17,1:47:11,9.904447,0.0,1.2429999999999999,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,USD,,CPS Server,84054.0
14,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 9:53,MDT,10/31/2018 9:59,MDT,6.1370000000000005,5.812,0.674776,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 10:00,MDT,10/31/2018 10:14,MDT,6.0729999999999995,5.995,1.498686,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 10:15,MDT,10/31/2018 10:29,MDT,6.035,6.013999999999999,1.5035040000000002,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 10:30,MDT,10/31/2018 10:44,MDT,6.0729999999999995,5.999,1.4998209999999998,2,,,,,,,,,,,,,,,,,,,,,,,,,
18,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 10:45,MDT,10/31/2018 10:59,MDT,6.041,5.981,1.4951219999999998,2,,,,,,,,,,,,,,,,,,,,,,,,,
19,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 11:00,MDT,10/31/2018 11:14,MDT,6.047999999999999,5.978,1.4945190000000002,2,,,,,,,,,,,,,,,,,,,,,,,,,
20,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 11:15,MDT,10/31/2018 11:29,MDT,6.068,5.896,1.473867,2,,,,,,,,,,,,,,,,,,,,,,,,,
21,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 11:30,MDT,10/31/2018 11:44,MDT,3.562,1.057,0.264152,2,,,,,,,,,,,,,,,,,,,,,,,,,
22,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 11:45,MDT,10/31/2018 11:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
23,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,,,10/31/2018 12:00,MDT,10/31/2018 12:01,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
24,204591,1968591.0,321297211,4.3.4.31 Build 83612 CT4knandflash,,,10/31/2018 12:01,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
