,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
52757,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,5/10/2018 14:55,MDT,,,5/10/2018 14:55,MDT,,,,,,2,PACKSIZE / CLEAN AIR 4,0024:B100:0002:7776,Leaders For Clean Air,5/10/2018 14:55,MDT,5/10/2018 16:49,MDT,1:54:03,1:53:45,6.030006,0.0,0.757,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254227,-111.981163,USD,,Plug Out at Vehicle,84054.0
52758,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 14:55,MDT,5/10/2018 14:59,MDT,3.179,2.877,0.239727,2,,,,,,,,,,,,,,,,,,,,,,,,,
52759,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 15:00,MDT,5/10/2018 15:14,MDT,3.219,3.168,0.7918649999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
52760,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 15:15,MDT,5/10/2018 15:29,MDT,3.2039999999999997,3.168,0.792065,2,,,,,,,,,,,,,,,,,,,,,,,,,
52761,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 15:30,MDT,5/10/2018 15:44,MDT,3.185,3.1710000000000003,0.7928350000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
52762,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 15:45,MDT,5/10/2018 15:59,MDT,3.2060000000000004,3.181,0.7952600000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
52763,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 16:00,MDT,5/10/2018 16:14,MDT,3.207,3.1910000000000003,0.79775,2,,,,,,,,,,,,,,,,,,,,,,,,,
52764,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 16:15,MDT,5/10/2018 16:29,MDT,3.205,3.1889999999999996,0.797259,2,,,,,,,,,,,,,,,,,,,,,,,,,
52765,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 16:30,MDT,5/10/2018 16:44,MDT,3.2060000000000004,3.22,0.80507,2,,,,,,,,,,,,,,,,,,,,,,,,,
52766,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,,,5/10/2018 16:45,MDT,5/10/2018 16:49,MDT,3.252,3.2060000000000004,0.218175,2,,,,,,,,,,,,,,,,,,,,,,,,,
52767,204577,942421,232488571,4.3.4.13 Build 83512 CT4knandflash,,,5/10/2018 16:49,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
