,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
120570,212301,798255.0,116087831,4.3.4.3 Build 83411 CT4knandflash,10/18/2017 12:15,MDT,,,10/18/2017 12:15,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,10/18/2017 12:15,MDT,10/18/2017 12:17,MDT,0:02:00,0:00:00,0.0,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Timeout,84047.0
120571,212301,798255.0,116087831,4.3.4.3 Build 83411 CT4knandflash,,,,,10/18/2017 18:15,UTC,10/18/2017 12:17,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
120572,212301,798255.0,116087831,4.3.4.3 Build 83411 CT4knandflash,,,10/18/2017 12:17,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
120573,212301,798255.0,116082221,4.3.4.3 Build 83411 CT4knandflash,10/18/2017 12:08,MDT,,,10/18/2017 12:08,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,10/18/2017 12:08,MDT,10/18/2017 12:09,MDT,0:00:58,0:00:16,0.006123,0.0,0.001,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Customer,84047.0
120574,212301,798255.0,116082221,4.3.4.3 Build 83411 CT4knandflash,,,,,10/18/2017 12:08,MDT,10/18/2017 12:09,MDT,3.031,0.38,0.006123,2,,,,,,,,,,,,,,,,,,,,,,,,,
120575,212301,798255.0,116082221,4.3.4.3 Build 83411 CT4knandflash,,,10/18/2017 12:09,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
120576,212301,798255.0,116081341,4.3.4.3 Build 83411 CT4knandflash,10/18/2017 12:07,MDT,,,10/18/2017 12:07,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,10/18/2017 12:07,MDT,10/18/2017 12:07,MDT,0:00:45,0:00:10,0.00042699999999999997,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Customer,84047.0
120577,212301,798255.0,116081341,4.3.4.3 Build 83411 CT4knandflash,,,,,10/18/2017 12:07,MDT,10/18/2017 12:07,MDT,0.373,0.033,0.00042699999999999997,2,,,,,,,,,,,,,,,,,,,,,,,,,
120578,212301,798255.0,116081341,4.3.4.3 Build 83411 CT4knandflash,,,10/18/2017 12:07,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
120579,212301,798255.0,116080691,4.3.4.3 Build 83411 CT4knandflash,10/18/2017 12:06,MDT,,,10/18/2017 12:06,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,10/18/2017 12:06,MDT,10/18/2017 12:06,MDT,0:00:30,0:00:04,7.3e-05,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Customer,84047.0
120580,212301,798255.0,116080691,4.3.4.3 Build 83411 CT4knandflash,,,,,10/18/2017 12:06,MDT,10/18/2017 12:06,MDT,0.141,0.009000000000000001,7.3e-05,2,,,,,,,,,,,,,,,,,,,,,,,,,
120581,212301,798255.0,116080691,4.3.4.3 Build 83411 CT4knandflash,,,10/18/2017 12:06,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
120582,212301,798255.0,116080341,4.3.4.3 Build 83411 CT4knandflash,10/18/2017 12:04,MDT,,,10/18/2017 12:04,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,10/18/2017 12:04,MDT,10/18/2017 12:06,MDT,0:01:32,0:00:03,8e-06,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Customer,84047.0
120583,212301,798255.0,116080341,4.3.4.3 Build 83411 CT4knandflash,,,,,10/18/2017 12:04,MDT,10/18/2017 12:06,MDT,0.013999999999999999,0.0,8e-06,2,,,,,,,,,,,,,,,,,,,,,,,,,
120584,212301,798255.0,116080341,4.3.4.3 Build 83411 CT4knandflash,,,10/18/2017 12:06,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
120622,212301,798255.0,115983701,4.3.4.3 Build 83411 CT4knandflash,10/18/2017 9:59,MDT,,,10/18/2017 9:59,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,10/18/2017 9:59,MDT,10/18/2017 10:01,MDT,0:02:00,0:00:00,0.0,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Timeout,84047.0
120623,212301,798255.0,115983701,4.3.4.3 Build 83411 CT4knandflash,,,,,10/18/2017 15:59,UTC,10/18/2017 10:01,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
120624,212301,798255.0,115983701,4.3.4.3 Build 83411 CT4knandflash,,,10/18/2017 10:01,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
