,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
96366,204591,1331331,166234491,4.3.4.13 Build 83512 CT4knandflash,1/9/2018 13:29,MST,,,1/9/2018 13:29,MST,,,,,,1,PACKSIZE / CLEAN AIR 3,0024:B100:0002:7761,Leaders For Clean Air,1/9/2018 13:29,MST,1/9/2018 13:31,MST,0:02:00,0:00:00,0.0,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,USD,,Timeout,84096.0
96367,204591,1331331,166234491,4.3.4.13 Build 83512 CT4knandflash,,,,,1/9/2018 20:29,UTC,1/9/2018 13:31,MST,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
96368,204591,1331331,166234491,4.3.4.13 Build 83512 CT4knandflash,,,1/9/2018 13:31,MST,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
