,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
37583,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,6/29/2018 13:10,MDT,,,6/29/2018 13:10,MDT,,,,,,1,PACKSIZE / CLEAN AIR 6,0024:B100:0002:7D52,Leaders For Clean Air,6/29/2018 13:10,MDT,6/29/2018 17:05,MDT,3:55:13,0:57:26,1.948938,0.0,0.245,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.7425766,-111.9813232,USD,,Plug Out at Vehicle,84104.0
37584,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 13:10,MDT,6/29/2018 13:14,MDT,6.156000000000001,5.706,0.454929,1,,,,,,,,,,,,,,,,,,,,,,,,,
37585,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 13:15,MDT,6/29/2018 13:29,MDT,6.1770000000000005,4.448,1.111995,1,,,,,,,,,,,,,,,,,,,,,,,,,
37586,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 13:30,MDT,6/29/2018 13:44,MDT,1.9709999999999999,1.021,0.255319,1,,,,,,,,,,,,,,,,,,,,,,,,,
37587,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 13:45,MDT,6/29/2018 13:59,MDT,1.2990000000000002,0.33899999999999997,0.08462599999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,
37588,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 14:00,MDT,6/29/2018 14:14,MDT,1.2990000000000002,0.168,0.042069,1,,,,,,,,,,,,,,,,,,,,,,,,,
37589,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 14:15,MDT,6/29/2018 14:29,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
37590,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 14:30,MDT,6/29/2018 14:44,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
37591,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 14:45,MDT,6/29/2018 14:59,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
37592,210199,1079571,257570221,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 15:00,MDT,6/29/2018 15:14,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
