,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
530,204579,833561.0,320539151,4.3.5.60,10/30/2018 9:29,MDT,,,10/30/2018 9:29,MDT,,,,,,1,PACKSIZE / CLEAN AIR 5,0024:B100:0002:776D,Leaders For Clean Air,10/30/2018 9:29,MDT,10/30/2018 9:31,MDT,0:02:00,0:00:00,0.0,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74240112,-111.9815903,USD,,Timeout,84111.0
531,204579,833561.0,320539151,4.3.5.60,,,,,10/30/2018 15:29,UTC,10/30/2018 9:31,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
532,204579,833561.0,320539151,4.3.5.60,,,10/30/2018 9:31,MDT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
953,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,10/29/2018 11:28,MDT,,,10/29/2018 11:28,MDT,,,,,,2,PACKSIZE / CLEAN AIR 3,0024:B100:0002:7761,Leaders For Clean Air,10/29/2018 11:28,MDT,10/29/2018 14:14,MDT,2:46:39,2:46:26,9.944473,0.0,1.248,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,USD,,Plug Out at Vehicle,84111.0
954,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 11:28,MDT,10/29/2018 11:29,MDT,6.002000000000001,4.527,0.14208800000000002,2,,,,,,,,,,,,,,,,,,,,,,,,,
955,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 11:30,MDT,10/29/2018 11:44,MDT,5.995,5.966,1.491507,2,,,,,,,,,,,,,,,,,,,,,,,,,
956,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 11:45,MDT,10/29/2018 11:59,MDT,6.037999999999999,5.9879999999999995,1.497099,2,,,,,,,,,,,,,,,,,,,,,,,,,
957,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 12:00,MDT,10/29/2018 12:14,MDT,6.06,6.011,1.502666,2,,,,,,,,,,,,,,,,,,,,,,,,,
958,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 12:15,MDT,10/29/2018 12:29,MDT,6.0329999999999995,5.987,1.496686,2,,,,,,,,,,,,,,,,,,,,,,,,,
959,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 12:30,MDT,10/29/2018 12:44,MDT,6.002999999999999,5.957999999999999,1.489493,2,,,,,,,,,,,,,,,,,,,,,,,,,
960,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 12:45,MDT,10/29/2018 12:59,MDT,5.972,5.935,1.483811,2,,,,,,,,,,,,,,,,,,,,,,,,,
961,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 13:00,MDT,10/29/2018 13:14,MDT,5.9110000000000005,3.37,0.842408,2,,,,,,,,,,,,,,,,,,,,,,,,,
962,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 13:15,MDT,10/29/2018 13:29,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
963,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 13:30,MDT,10/29/2018 13:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
964,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 13:45,MDT,10/29/2018 13:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
965,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 14:00,MDT,10/29/2018 14:14,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
966,204591,833561.0,319935511,4.3.4.31 Build 83612 CT4knandflash,,,10/29/2018 14:14,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
998,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,10/29/2018 9:55,MDT,,,10/29/2018 9:55,MDT,,,,,,2,PACKSIZE / CLEAN AIR 3,0024:B100:0002:7761,Leaders For Clean Air,10/29/2018 9:55,MDT,10/29/2018 11:26,MDT,1:30:11,1:30:06,8.882916999999999,0.0,1.115,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,USD,,Plug Out at Vehicle,84111.0
999,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 9:55,MDT,10/29/2018 9:59,MDT,5.968,5.631,0.39728,2,,,,,,,,,,,,,,,,,,,,,,,,,
1000,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 10:00,MDT,10/29/2018 10:14,MDT,5.936,5.906000000000001,1.476443,2,,,,,,,,,,,,,,,,,,,,,,,,,
1001,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 10:15,MDT,10/29/2018 10:29,MDT,5.949,5.931,1.482808,2,,,,,,,,,,,,,,,,,,,,,,,,,
1002,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 10:30,MDT,10/29/2018 10:44,MDT,5.952000000000001,5.9,1.474918,2,,,,,,,,,,,,,,,,,,,,,,,,,
1003,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 10:45,MDT,10/29/2018 10:59,MDT,5.961,5.932,1.482974,2,,,,,,,,,,,,,,,,,,,,,,,,,
1004,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 11:00,MDT,10/29/2018 11:14,MDT,5.977,5.9510000000000005,1.487674,2,,,,,,,,,,,,,,,,,,,,,,,,,
1005,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,,,10/29/2018 11:15,MDT,10/29/2018 11:26,MDT,5.992000000000001,5.895,1.0808209999999998,2,,,,,,,,,,,,,,,,,,,,,,,,,
1006,204591,833561.0,319845501,4.3.4.31 Build 83612 CT4knandflash,,,10/29/2018 11:26,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
29745,212301,833561,273883901,4.3.4.31 Build 83612 CT4knandflash,8/4/2018 11:04,MDT,,,8/4/2018 11:04,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,8/4/2018 11:04,MDT,8/4/2018 11:24,MDT,0:19:37,0:19:30,1.81922,0.0,0.228,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Plug Out at Vehicle,84111.0
29746,212301,833561,273883901,4.3.4.31 Build 83612 CT4knandflash,,,,,8/4/2018 11:04,MDT,8/4/2018 11:14,MDT,6.062,5.157,0.875265,2,,,,,,,,,,,,,,,,,,,,,,,,,
29747,212301,833561,273883901,4.3.4.31 Build 83612 CT4knandflash,,,,,8/4/2018 11:15,MDT,8/4/2018 11:24,MDT,6.055,5.972,0.9439549999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
29748,212301,833561,273883901,4.3.4.31 Build 83612 CT4knandflash,,,8/4/2018 11:24,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
29749,212301,833561,273883291,4.3.4.31 Build 83612 CT4knandflash,8/4/2018 11:02,MDT,,,8/4/2018 11:02,MDT,,,,,,1,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,8/4/2018 11:02,MDT,8/4/2018 11:04,MDT,0:02:08,0:01:28,9e-06,0.0,0.0,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Plug Out at Vehicle,84111.0
29750,212301,833561,273883291,4.3.4.31 Build 83612 CT4knandflash,,,,,8/4/2018 11:02,MDT,8/4/2018 11:04,MDT,0.0,0.0,9e-06,1,,,,,,,,,,,,,,,,,,,,,,,,,
29751,212301,833561,273883291,4.3.4.31 Build 83612 CT4knandflash,,,8/4/2018 11:04,MDT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
32440,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,7/23/2018 10:07,MDT,,,7/23/2018 10:07,MDT,,,,,,1,PACKSIZE / CLEAN AIR 5,0024:B100:0002:776D,Leaders For Clean Air,7/23/2018 10:07,MDT,7/23/2018 11:22,MDT,1:15:19,1:14:38,4.215724,0.0,0.529,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74240112,-111.9815903,USD,,Plug Out at Vehicle,84111.0
32441,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,,,,,7/23/2018 10:07,MDT,7/23/2018 10:14,MDT,3.187,2.6860000000000004,0.347722,1,,,,,,,,,,,,,,,,,,,,,,,,,
32442,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,,,,,7/23/2018 10:15,MDT,7/23/2018 10:29,MDT,3.181,3.1660000000000004,0.791573,1,,,,,,,,,,,,,,,,,,,,,,,,,
32443,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,,,,,7/23/2018 10:30,MDT,7/23/2018 10:44,MDT,3.255,3.207,0.801739,1,,,,,,,,,,,,,,,,,,,,,,,,,
32444,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,,,,,7/23/2018 10:45,MDT,7/23/2018 10:59,MDT,3.239,3.221,0.805334,1,,,,,,,,,,,,,,,,,,,,,,,,,
32445,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,,,,,7/23/2018 11:00,MDT,7/23/2018 11:14,MDT,5.144,3.321,0.830304,1,,,,,,,,,,,,,,,,,,,,,,,,,
32446,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,,,,,7/23/2018 11:15,MDT,7/23/2018 11:22,MDT,5.135,5.112,0.6390520000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,
32447,204579,833561,267899051,4.3.4.31 Build 83612 CT4knandflash,,,7/23/2018 11:22,MDT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
37628,204591,833561,257520211,4.3.4.31 Build 83612 CT4knandflash,6/29/2018 11:33,MDT,,,6/29/2018 11:33,MDT,,,,,,1,PACKSIZE / CLEAN AIR 3,0024:B100:0002:7761,Leaders For Clean Air,6/29/2018 11:33,MDT,6/29/2018 14:52,MDT,3:19:17,3:18:57,19.141661,0.0,2.4019999999999997,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,USD,,Plug Out at Vehicle,84111.0
37629,204591,833561,257520211,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 11:33,MDT,6/29/2018 11:44,MDT,6.044,5.6979999999999995,1.109427,1,,,,,,,,,,,,,,,,,,,,,,,,,
37630,204591,833561,257520211,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 11:45,MDT,6/29/2018 11:59,MDT,6.029,5.996,1.498946,1,,,,,,,,,,,,,,,,,,,,,,,,,
37631,204591,833561,257520211,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 12:00,MDT,6/29/2018 12:14,MDT,6.035,5.995,1.498673,1,,,,,,,,,,,,,,,,,,,,,,,,,
37632,204591,833561,257520211,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 12:15,MDT,6/29/2018 12:29,MDT,6.023,5.989,1.497318,1,,,,,,,,,,,,,,,,,,,,,,,,,
37633,204591,833561,257520211,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 12:30,MDT,6/29/2018 12:44,MDT,6.023,5.9879999999999995,1.4970649999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,
37634,204591,833561,257520211,4.3.4.31 Build 83612 CT4knandflash,,,,,6/29/2018 12:45,MDT,6/29/2018 12:59,MDT,6.007999999999999,5.987,1.4966709999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,
