,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
20318,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,8/27/2018 11:06,MDT,,,8/27/2018 11:06,MDT,,,,,,2,PACKSIZE / CLEAN AIR 14,0024:B100:0002:7D51,Leaders For Clean Air,8/27/2018 11:06,MDT,8/27/2018 15:08,MDT,4:02:18,2:37:08,7.322353999999999,0.0,0.919,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74231339,-111.98107150000001,USD,,Plug Out at Vehicle,84065.0
20319,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 11:06,MDT,8/27/2018 11:14,MDT,3.321,3.0269999999999997,0.444866,2,,,,,,,,,,,,,,,,,,,,,,,,,
20320,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 11:15,MDT,8/27/2018 11:29,MDT,3.362,3.322,0.8305540000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
20321,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 11:30,MDT,8/27/2018 11:44,MDT,3.335,3.303,0.8258120000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
20322,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 11:45,MDT,8/27/2018 11:59,MDT,3.295,3.298,0.824369,2,,,,,,,,,,,,,,,,,,,,,,,,,
20323,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 12:00,MDT,8/27/2018 12:14,MDT,3.304,3.287,0.821642,2,,,,,,,,,,,,,,,,,,,,,,,,,
20324,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 12:15,MDT,8/27/2018 12:29,MDT,3.319,3.2769999999999997,0.8193600000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
20325,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 12:30,MDT,8/27/2018 12:44,MDT,3.298,3.2689999999999997,0.817124,2,,,,,,,,,,,,,,,,,,,,,,,,,
20326,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 12:45,MDT,8/27/2018 12:59,MDT,3.333,3.3089999999999997,0.827176,2,,,,,,,,,,,,,,,,,,,,,,,,,
20327,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 13:00,MDT,8/27/2018 13:14,MDT,3.325,2.404,0.6008789999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
20328,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 13:15,MDT,8/27/2018 13:29,MDT,3.207,1.375,0.34366399999999997,2,,,,,,,,,,,,,,,,,,,,,,,,,
20329,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 13:30,MDT,8/27/2018 13:44,MDT,1.245,0.667,0.166777,2,,,,,,,,,,,,,,,,,,,,,,,,,
20330,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 13:45,MDT,8/27/2018 13:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
20331,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 14:00,MDT,8/27/2018 14:14,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
20332,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 14:15,MDT,8/27/2018 14:29,MDT,0.19,0.001,0.000133,2,,,,,,,,,,,,,,,,,,,,,,,,,
20333,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 14:30,MDT,8/27/2018 14:44,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
20334,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 14:45,MDT,8/27/2018 14:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
20335,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,,,8/27/2018 15:00,MDT,8/27/2018 15:08,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
20336,210241,2670091,285299341,4.3.4.31 Build 83612 CT4knandflash,,,8/27/2018 15:08,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
26577,212301,2670091,278370481,4.3.4.31 Build 83612 CT4knandflash,8/13/2018 17:06,MDT,,,8/13/2018 17:06,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,8/13/2018 17:06,MDT,8/13/2018 23:04,MDT,5:58:32,1:45:59,5.610125,0.0,0.7040000000000001,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Plug Out at Vehicle,84065.0
26578,212301,2670091,278370481,4.3.4.31 Build 83612 CT4knandflash,,,,,8/13/2018 17:06,MDT,8/13/2018 17:14,MDT,3.405,3.127,0.45425200000000004,2,,,,,,,,,,,,,,,,,,,,,,,,,
26579,212301,2670091,278370481,4.3.4.31 Build 83612 CT4knandflash,,,,,8/13/2018 17:15,MDT,8/13/2018 17:29,MDT,3.4210000000000003,3.3989999999999996,0.849791,2,,,,,,,,,,,,,,,,,,,,,,,,,
