,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
65658,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,3/30/2018 13:08,MDT,,,3/30/2018 13:08,MDT,,,,,,1,PACKSIZE / CLEAN AIR 12,0024:B100:0002:7D8B,Leaders For Clean Air,3/30/2018 13:08,MDT,3/30/2018 16:01,MDT,2:52:15,0:41:06,1.908898,0.0,0.24,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74254608,-111.98122409999999,USD,,Plug Out at Vehicle,84121.0
65659,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 13:08,MDT,3/30/2018 13:14,MDT,3.2430000000000003,3.076,0.319519,1,,,,,,,,,,,,,,,,,,,,,,,,,
65660,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 13:15,MDT,3/30/2018 13:29,MDT,3.247,3.1910000000000003,0.797844,1,,,,,,,,,,,,,,,,,,,,,,,,,
65661,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 13:30,MDT,3/30/2018 13:44,MDT,3.247,2.911,0.727788,1,,,,,,,,,,,,,,,,,,,,,,,,,
65662,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 13:45,MDT,3/30/2018 13:59,MDT,1.107,0.255,0.063747,1,,,,,,,,,,,,,,,,,,,,,,,,,
65663,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 14:00,MDT,3/30/2018 14:14,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
65664,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 14:15,MDT,3/30/2018 14:29,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
65665,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 14:30,MDT,3/30/2018 14:44,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
65666,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 14:45,MDT,3/30/2018 14:59,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
65667,210209,1458111,209989131,4.3.4.13 Build 83512 CT4knandflash,,,,,3/30/2018 15:00,MDT,3/30/2018 15:14,MDT,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
