,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
417,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,10/30/2018 15:36,MDT,,,10/30/2018 15:36,MDT,,,,,,2,PACKSIZE / CLEAN AIR 6,0024:B100:0002:7D52,Leaders For Clean Air,10/30/2018 15:36,MDT,10/30/2018 17:07,MDT,1:30:48,1:30:39,5.056195,0.0,0.635,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.7425766,-111.9813232,USD,,Plug Out at Vehicle,84093.0
418,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,,,10/30/2018 15:36,MDT,10/30/2018 15:44,MDT,3.339,3.2110000000000003,0.44234300000000004,2,,,,,,,,,,,,,,,,,,,,,,,,,
419,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,,,10/30/2018 15:45,MDT,10/30/2018 15:59,MDT,3.34,3.3169999999999997,0.8291540000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
420,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,,,10/30/2018 16:00,MDT,10/30/2018 16:14,MDT,3.361,3.353,0.8382379999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
421,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,,,10/30/2018 16:15,MDT,10/30/2018 16:29,MDT,3.362,3.352,0.8379120000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
422,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,,,10/30/2018 16:30,MDT,10/30/2018 16:44,MDT,3.3680000000000003,3.36,0.8400860000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
423,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,,,10/30/2018 16:45,MDT,10/30/2018 16:59,MDT,3.375,3.3569999999999998,0.839348,2,,,,,,,,,,,,,,,,,,,,,,,,,
424,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,,,10/30/2018 17:00,MDT,10/30/2018 17:07,MDT,3.3789999999999996,3.41,0.42911400000000005,2,,,,,,,,,,,,,,,,,,,,,,,,,
425,210199,1282681.0,320851031,4.3.4.31 Build 83612 CT4knandflash,,,10/30/2018 17:07,MDT,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
792,210191,1282681.0,320448441,4.3.5.60,10/30/2018 7:56,MDT,,,10/30/2018 7:56,MDT,,,,,,1,PACKSIZE / CLEAN AIR 8,0024:B100:0002:7D3D,Leaders For Clean Air,10/30/2018 7:56,MDT,10/30/2018 8:34,MDT,0:38:16,0:37:58,2.064634,0.0,0.259,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74251556,-111.9810257,USD,,Plug Out at Vehicle,84093.0
793,210191,1282681.0,320448441,4.3.5.60,,,,,10/30/2018 7:56,MDT,10/30/2018 7:59,MDT,3.27,2.927,0.17886,1,,,,,,,,,,,,,,,,,,,,,,,,,
794,210191,1282681.0,320448441,4.3.5.60,,,,,10/30/2018 8:00,MDT,10/30/2018 8:14,MDT,3.281,3.267,0.816755,1,,,,,,,,,,,,,,,,,,,,,,,,,
795,210191,1282681.0,320448441,4.3.5.60,,,,,10/30/2018 8:15,MDT,10/30/2018 8:29,MDT,3.2889999999999997,3.28,0.819886,1,,,,,,,,,,,,,,,,,,,,,,,,,
796,210191,1282681.0,320448441,4.3.5.60,,,,,10/30/2018 8:30,MDT,10/30/2018 8:34,MDT,3.2910000000000004,3.273,0.249133,1,,,,,,,,,,,,,,,,,,,,,,,,,
797,210191,1282681.0,320448441,4.3.5.60,,,10/30/2018 8:34,MDT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
918,210215,1282681.0,319994151,4.3.5.60,10/29/2018 12:52,MDT,,,10/29/2018 12:52,MDT,,,,,,2,PACKSIZE / CLEAN AIR 10,0024:B100:0002:7D4E,Leaders For Clean Air,10/29/2018 12:52,MDT,10/29/2018 14:59,MDT,2:07:29,0:49:39,2.590999,0.0,0.325,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74256897,-111.98126979999999,USD,,Plug Out at Vehicle,84093.0
919,210215,1282681.0,319994151,4.3.5.60,,,,,10/29/2018 12:52,MDT,10/29/2018 12:59,MDT,3.345,3.217,0.427117,2,,,,,,,,,,,,,,,,,,,,,,,,,
920,210215,1282681.0,319994151,4.3.5.60,,,,,10/29/2018 13:00,MDT,10/29/2018 13:14,MDT,3.343,3.326,0.8315309999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,
921,210215,1282681.0,319994151,4.3.5.60,,,,,10/29/2018 13:15,MDT,10/29/2018 13:29,MDT,3.3480000000000003,3.342,0.8354030000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
922,210215,1282681.0,319994151,4.3.5.60,,,,,10/29/2018 13:30,MDT,10/29/2018 13:44,MDT,3.347,1.9880000000000002,0.49694799999999995,2,,,,,,,,,,,,,,,,,,,,,,,,,
923,210215,1282681.0,319994151,4.3.5.60,,,,,10/29/2018 13:45,MDT,10/29/2018 13:59,MDT,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
