,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
109299,210241,749073.0,139429451,4.3.4.3 Build 83411 CT4knandflash,11/27/2017 10:31,MST,,,11/27/2017 10:31,MST,,,,,,1,PACKSIZE / CLEAN AIR 14,0024:B100:0002:7D51,Leaders For Clean Air,11/27/2017 10:31,MST,11/27/2017 11:44,MST,1:12:24,1:11:16,3.77216,0.0,0.473,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74231339,-111.98107150000001,USD,,Plug Out at Vehicle,84084.0
109300,210241,749073.0,139429451,4.3.4.3 Build 83411 CT4knandflash,,,,,11/27/2017 10:31,MST,11/27/2017 10:44,MST,3.19,2.88,0.639149,1,,,,,,,,,,,,,,,,,,,,,,,,,
109301,210241,749073.0,139429451,4.3.4.3 Build 83411 CT4knandflash,,,,,11/27/2017 10:45,MST,11/27/2017 10:59,MST,3.1889999999999996,3.1860000000000004,0.796461,1,,,,,,,,,,,,,,,,,,,,,,,,,
109302,210241,749073.0,139429451,4.3.4.3 Build 83411 CT4knandflash,,,,,11/27/2017 11:00,MST,11/27/2017 11:14,MST,3.238,3.175,0.79381,1,,,,,,,,,,,,,,,,,,,,,,,,,
109303,210241,749073.0,139429451,4.3.4.3 Build 83411 CT4knandflash,,,,,11/27/2017 11:15,MST,11/27/2017 11:29,MST,3.198,3.1860000000000004,0.796366,1,,,,,,,,,,,,,,,,,,,,,,,,,
109304,210241,749073.0,139429451,4.3.4.3 Build 83411 CT4knandflash,,,,,11/27/2017 11:30,MST,11/27/2017 11:44,MST,3.259,3.1910000000000003,0.746374,1,,,,,,,,,,,,,,,,,,,,,,,,,
109305,210241,749073.0,139429451,4.3.4.3 Build 83411 CT4knandflash,,,11/27/2017 11:44,MST,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
