,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
82071,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,2/15/2018 12:48,MST,,,2/15/2018 12:48,MST,,,,,,2,PACKSIZE / CLEAN AIR 6,0024:B100:0002:7D52,Leaders For Clean Air,2/15/2018 12:48,MST,2/15/2018 14:04,MST,1:16:00,1:15:38,4.114007,0.0,0.516,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.7425766,-111.9813232,USD,,Plug Out at Vehicle,84405.0
82072,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,,,,,2/15/2018 12:48,MST,2/15/2018 12:59,MST,3.35,3.116,0.5929300000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
82073,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,,,,,2/15/2018 13:00,MST,2/15/2018 13:14,MST,3.322,3.2689999999999997,0.8172010000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
82074,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,,,,,2/15/2018 13:15,MST,2/15/2018 13:29,MST,3.3110000000000004,3.2760000000000002,0.819092,2,,,,,,,,,,,,,,,,,,,,,,,,,
82075,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,,,,,2/15/2018 13:30,MST,2/15/2018 13:44,MST,3.307,3.267,0.81672,2,,,,,,,,,,,,,,,,,,,,,,,,,
82076,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,,,,,2/15/2018 13:45,MST,2/15/2018 13:59,MST,3.3110000000000004,3.2769999999999997,0.8191430000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
82077,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,,,,,2/15/2018 14:00,MST,2/15/2018 14:04,MST,3.313,3.295,0.248921,2,,,,,,,,,,,,,,,,,,,,,,,,,
82078,210199,1628661,186879671,4.3.4.13 Build 83512 CT4knandflash,,,2/15/2018 14:04,MST,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
87391,210225,1628661,179092901,4.3.4.13 Build 83512 CT4knandflash,2/1/2018 13:15,MST,,,2/1/2018 13:15,MST,,,,,,1,PACKSIZE / CLEAN AIR 13,0024:B100:0002:7D81,Leaders For Clean Air,2/1/2018 13:15,MST,2/1/2018 14:11,MST,0:56:15,0:49:15,2.054549,0.0,0.258,Level 2,3760 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74252701,-111.9811096,USD,,Plug Out at Vehicle,84405.0
87392,210225,1628661,179092901,4.3.4.13 Build 83512 CT4knandflash,,,,,2/1/2018 13:15,MST,2/1/2018 13:29,MST,3.2310000000000003,3.075,0.738961,1,,,,,,,,,,,,,,,,,,,,,,,,,
