,EVSE ID,Port,Station Name,Plug In Event Id,Plug Connect Time,Plug Disconnect Time,Power Start Time,Power End Time,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Start Time,End Time,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Gasoline Savings,Port Type,Address 1,City,State/Province,Postal Code,Country,Latitude,Longitude,Ended By,Driver Postal Code
55420,210207,1,,228113871,,,2018-05-03 13:30:00,2018-05-03 13:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55421,210207,1,,228113871,,,2018-05-03 13:45:00,2018-05-03 13:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55422,210207,1,,228113871,,,2018-05-03 14:00:00,2018-05-03 14:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55423,210207,1,,228113871,,,2018-05-03 14:15:00,2018-05-03 14:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55424,210207,1,,228113871,,,2018-05-03 14:30:00,2018-05-03 14:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55425,210207,1,,228113871,,,2018-05-03 14:45:00,2018-05-03 14:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55426,210207,1,,228113871,,,2018-05-03 15:00:00,2018-05-03 15:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55427,210207,1,,228113871,,,2018-05-03 15:15:00,2018-05-03 15:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55428,210207,1,,228113871,,,2018-05-03 15:30:00,2018-05-03 15:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55429,210207,1,,228113871,,,2018-05-03 15:45:00,2018-05-03 15:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55430,210207,1,,228113871,,,2018-05-03 16:00:00,2018-05-03 16:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55431,210207,1,,228113871,,,2018-05-03 16:15:00,2018-05-03 16:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55432,210207,1,,228113871,,,2018-05-03 16:30:00,2018-05-03 16:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55433,210207,1,,228113871,,,2018-05-03 16:45:00,2018-05-03 16:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55434,210207,1,,228113871,,,2018-05-03 17:00:00,2018-05-03 17:05:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55435,210207,1,,228113871,,2018-05-03 17:05:00,,,,,,,,,,,,,,,,,,,,,
55550,210207,2,PACKSIZE / CLEAN AIR 9,227526171,2018-05-02 09:35:00,,2018-05-02 09:35:00,,,,,2018-05-02 09:35:00,2018-05-02 18:03:00,0 days 08:28:05.000000000,0 days 03:47:40.000000000,11.854092,1.4880000000000002,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74249649,-111.98101809999999,Plug Out at Vehicle,84093.0
55551,210207,2,,227526171,,,2018-05-02 09:35:00,2018-05-02 09:44:00,3.122,2.9610000000000003,0.48778299999999997,,,,,,,,,,,,,,,,
55552,210207,2,,227526171,,,2018-05-02 09:45:00,2018-05-02 09:59:00,3.127,3.103,0.775732,,,,,,,,,,,,,,,,
55553,210207,2,,227526171,,,2018-05-02 10:00:00,2018-05-02 10:14:00,3.2489999999999997,3.134,0.783377,,,,,,,,,,,,,,,,
55554,210207,2,,227526171,,,2018-05-02 10:15:00,2018-05-02 10:29:00,3.215,3.1860000000000004,0.796393,,,,,,,,,,,,,,,,
55555,210207,2,,227526171,,,2018-05-02 10:30:00,2018-05-02 10:44:00,3.222,3.179,0.794717,,,,,,,,,,,,,,,,
55556,210207,2,,227526171,,,2018-05-02 10:45:00,2018-05-02 10:59:00,3.187,3.18,0.794952,,,,,,,,,,,,,,,,
55557,210207,2,,227526171,,,2018-05-02 11:00:00,2018-05-02 11:14:00,3.2430000000000003,3.173,0.793269,,,,,,,,,,,,,,,,
55558,210207,2,,227526171,,,2018-05-02 11:15:00,2018-05-02 11:29:00,3.234,3.185,0.7962319999999999,,,,,,,,,,,,,,,,
55559,210207,2,,227526171,,,2018-05-02 11:30:00,2018-05-02 11:44:00,3.218,3.1839999999999997,0.795971,,,,,,,,,,,,,,,,
55560,210207,2,,227526171,,,2018-05-02 11:45:00,2018-05-02 11:59:00,3.238,3.214,0.8034100000000001,,,,,,,,,,,,,,,,
55561,210207,2,,227526171,,,2018-05-02 12:00:00,2018-05-02 12:14:00,3.2460000000000004,3.2239999999999998,0.8060229999999999,,,,,,,,,,,,,,,,
55562,210207,2,,227526171,,,2018-05-02 12:15:00,2018-05-02 12:29:00,3.202,3.18,0.795061,,,,,,,,,,,,,,,,
55563,210207,2,,227526171,,,2018-05-02 12:30:00,2018-05-02 12:44:00,3.196,3.176,0.793966,,,,,,,,,,,,,,,,
55564,210207,2,,227526171,,,2018-05-02 12:45:00,2018-05-02 12:59:00,3.188,3.176,0.793962,,,,,,,,,,,,,,,,
55565,210207,2,,227526171,,,2018-05-02 13:00:00,2018-05-02 13:14:00,3.2060000000000004,3.185,0.796313,,,,,,,,,,,,,,,,
55566,210207,2,,227526171,,,2018-05-02 13:15:00,2018-05-02 13:29:00,3.029,0.988,0.246929,,,,,,,,,,,,,,,,
55567,210207,2,,227526171,,,2018-05-02 13:30:00,2018-05-02 13:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55568,210207,2,,227526171,,,2018-05-02 13:45:00,2018-05-02 13:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55569,210207,2,,227526171,,,2018-05-02 14:00:00,2018-05-02 14:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55570,210207,2,,227526171,,,2018-05-02 14:15:00,2018-05-02 14:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55571,210207,2,,227526171,,,2018-05-02 14:30:00,2018-05-02 14:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55572,210207,2,,227526171,,,2018-05-02 14:45:00,2018-05-02 14:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55573,210207,2,,227526171,,,2018-05-02 15:00:00,2018-05-02 15:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55574,210207,2,,227526171,,,2018-05-02 15:15:00,2018-05-02 15:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55575,210207,2,,227526171,,,2018-05-02 15:30:00,2018-05-02 15:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55576,210207,2,,227526171,,,2018-05-02 15:45:00,2018-05-02 15:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55577,210207,2,,227526171,,,2018-05-02 16:00:00,2018-05-02 16:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55578,210207,2,,227526171,,,2018-05-02 16:15:00,2018-05-02 16:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55579,210207,2,,227526171,,,2018-05-02 16:30:00,2018-05-02 16:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55580,210207,2,,227526171,,,2018-05-02 16:45:00,2018-05-02 16:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55581,210207,2,,227526171,,,2018-05-02 17:00:00,2018-05-02 17:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55582,210207,2,,227526171,,,2018-05-02 17:15:00,2018-05-02 17:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55583,210207,2,,227526171,,,2018-05-02 17:30:00,2018-05-02 17:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55584,210207,2,,227526171,,,2018-05-02 17:45:00,2018-05-02 17:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55585,210207,2,,227526171,,,2018-05-02 18:00:00,2018-05-02 18:03:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55586,210207,2,,227526171,,2018-05-02 18:03:00,,,,,,,,,,,,,,,,,,,,,
55819,210207,1,PACKSIZE / CLEAN AIR 9,227012741,2018-05-01 13:17:00,,2018-05-01 13:17:00,,,,,2018-05-01 13:17:00,2018-05-01 16:18:00,0 days 03:01:02.000000000,0 days 00:36:59.000000000,3.151309,0.395,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74249649,-111.98101809999999,Plug Out at Vehicle,84124.0
55820,210207,1,,227012741,,,2018-05-01 13:17:00,2018-05-01 13:29:00,5.973,5.736000000000001,1.2141170000000001,,,,,,,,,,,,,,,,
55821,210207,1,,227012741,,,2018-05-01 13:30:00,2018-05-01 13:44:00,5.892,5.8260000000000005,1.456388,,,,,,,,,,,,,,,,
55822,210207,1,,227012741,,,2018-05-01 13:45:00,2018-05-01 13:59:00,5.757999999999999,1.923,0.480804,,,,,,,,,,,,,,,,
55823,210207,1,,227012741,,,2018-05-01 14:00:00,2018-05-01 14:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55824,210207,1,,227012741,,,2018-05-01 14:15:00,2018-05-01 14:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55825,210207,1,,227012741,,,2018-05-01 14:30:00,2018-05-01 14:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55826,210207,1,,227012741,,,2018-05-01 14:45:00,2018-05-01 14:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55827,210207,1,,227012741,,,2018-05-01 15:00:00,2018-05-01 15:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55828,210207,1,,227012741,,,2018-05-01 15:15:00,2018-05-01 15:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55829,210207,1,,227012741,,,2018-05-01 15:30:00,2018-05-01 15:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55830,210207,1,,227012741,,,2018-05-01 15:45:00,2018-05-01 15:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55831,210207,1,,227012741,,,2018-05-01 16:00:00,2018-05-01 16:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55832,210207,1,,227012741,,,2018-05-01 16:15:00,2018-05-01 16:18:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55833,210207,1,,227012741,,2018-05-01 16:18:00,,,,,,,,,,,,,,,,,,,,,
55970,210207,2,PACKSIZE / CLEAN AIR 9,226743801,2018-05-01 08:13:00,,2018-05-01 08:13:00,,,,,2018-05-01 08:13:00,2018-05-01 18:11:00,0 days 09:57:31.000000000,0 days 03:40:26.000000000,11.441916,1.436,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74249649,-111.98101809999999,Plug Out at Vehicle,84093.0
55971,210207,2,,226743801,,,2018-05-01 08:13:00,2018-05-01 08:14:00,3.111,2.22,0.048107,,,,,,,,,,,,,,,,
55972,210207,2,,226743801,,,2018-05-01 08:15:00,2018-05-01 08:29:00,3.13,3.097,0.774166,,,,,,,,,,,,,,,,
55973,210207,2,,226743801,,,2018-05-01 08:30:00,2018-05-01 08:44:00,3.122,3.0989999999999998,0.774758,,,,,,,,,,,,,,,,
55974,210207,2,,226743801,,,2018-05-01 08:45:00,2018-05-01 08:59:00,3.262,3.182,0.795412,,,,,,,,,,,,,,,,
55975,210207,2,,226743801,,,2018-05-01 09:00:00,2018-05-01 09:14:00,3.2260000000000004,3.174,0.793529,,,,,,,,,,,,,,,,
55976,210207,2,,226743801,,,2018-05-01 09:15:00,2018-05-01 09:29:00,3.2089999999999996,3.154,0.788416,,,,,,,,,,,,,,,,
55977,210207,2,,226743801,,,2018-05-01 09:30:00,2018-05-01 09:44:00,3.1839999999999997,3.165,0.7911630000000001,,,,,,,,,,,,,,,,
55978,210207,2,,226743801,,,2018-05-01 09:45:00,2018-05-01 09:59:00,3.2239999999999998,3.1719999999999997,0.792949,,,,,,,,,,,,,,,,
55979,210207,2,,226743801,,,2018-05-01 10:00:00,2018-05-01 10:14:00,3.2460000000000004,3.215,0.8037529999999999,,,,,,,,,,,,,,,,
55980,210207,2,,226743801,,,2018-05-01 10:15:00,2018-05-01 10:29:00,3.273,3.195,0.798774,,,,,,,,,,,,,,,,
55981,210207,2,,226743801,,,2018-05-01 10:30:00,2018-05-01 10:44:00,3.195,3.125,0.781129,,,,,,,,,,,,,,,,
55982,210207,2,,226743801,,,2018-05-01 10:45:00,2018-05-01 10:59:00,3.216,3.197,0.799335,,,,,,,,,,,,,,,,
55983,210207,2,,226743801,,,2018-05-01 11:00:00,2018-05-01 11:14:00,3.215,3.188,0.797071,,,,,,,,,,,,,,,,
55984,210207,2,,226743801,,,2018-05-01 11:15:00,2018-05-01 11:29:00,3.208,3.207,0.801629,,,,,,,,,,,,,,,,
55985,210207,2,,226743801,,,2018-05-01 11:30:00,2018-05-01 11:44:00,3.214,3.175,0.7938189999999999,,,,,,,,,,,,,,,,
55986,210207,2,,226743801,,,2018-05-01 11:45:00,2018-05-01 11:59:00,3.177,1.232,0.30790700000000004,,,,,,,,,,,,,,,,
55987,210207,2,,226743801,,,2018-05-01 12:00:00,2018-05-01 12:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55988,210207,2,,226743801,,,2018-05-01 12:15:00,2018-05-01 12:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55989,210207,2,,226743801,,,2018-05-01 12:30:00,2018-05-01 12:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55990,210207,2,,226743801,,,2018-05-01 12:45:00,2018-05-01 12:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55991,210207,2,,226743801,,,2018-05-01 13:00:00,2018-05-01 13:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55992,210207,2,,226743801,,,2018-05-01 13:15:00,2018-05-01 13:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55993,210207,2,,226743801,,,2018-05-01 13:30:00,2018-05-01 13:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55994,210207,2,,226743801,,,2018-05-01 13:45:00,2018-05-01 13:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55995,210207,2,,226743801,,,2018-05-01 14:00:00,2018-05-01 14:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55996,210207,2,,226743801,,,2018-05-01 14:15:00,2018-05-01 14:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55997,210207,2,,226743801,,,2018-05-01 14:30:00,2018-05-01 14:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55998,210207,2,,226743801,,,2018-05-01 14:45:00,2018-05-01 14:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55999,210207,2,,226743801,,,2018-05-01 15:00:00,2018-05-01 15:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56000,210207,2,,226743801,,,2018-05-01 15:15:00,2018-05-01 15:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56001,210207,2,,226743801,,,2018-05-01 15:30:00,2018-05-01 15:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56002,210207,2,,226743801,,,2018-05-01 15:45:00,2018-05-01 15:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56003,210207,2,,226743801,,,2018-05-01 16:00:00,2018-05-01 16:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56004,210207,2,,226743801,,,2018-05-01 16:15:00,2018-05-01 16:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56005,210207,2,,226743801,,,2018-05-01 16:30:00,2018-05-01 16:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56006,210207,2,,226743801,,,2018-05-01 16:45:00,2018-05-01 16:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56007,210207,2,,226743801,,,2018-05-01 17:00:00,2018-05-01 17:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56008,210207,2,,226743801,,,2018-05-01 17:15:00,2018-05-01 17:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56009,210207,2,,226743801,,,2018-05-01 17:30:00,2018-05-01 17:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56010,210207,2,,226743801,,,2018-05-01 17:45:00,2018-05-01 17:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56011,210207,2,,226743801,,,2018-05-01 18:00:00,2018-05-01 18:11:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
56012,210207,2,,226743801,,2018-05-01 18:11:00,,,,,,,,,,,,,,,,,,,,,
56289,210207,2,PACKSIZE / CLEAN AIR 9,226160471,2018-04-30 09:55:00,,2018-04-30 09:55:00,,,,,2018-04-30 09:55:00,2018-04-30 17:42:00,0 days 07:47:08.000000000,0 days 03:05:02.000000000,9.625505,1.208,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74249649,-111.98101809999999,Plug Out at Vehicle,84093.0
56290,210207,2,,226160471,,,2018-04-30 09:55:00,2018-04-30 09:59:00,3.198,2.889,0.20941700000000002,,,,,,,,,,,,,,,,
56291,210207,2,,226160471,,,2018-04-30 10:00:00,2018-04-30 10:14:00,3.1660000000000004,3.148,0.7870520000000001,,,,,,,,,,,,,,,,
56292,210207,2,,226160471,,,2018-04-30 10:15:00,2018-04-30 10:29:00,3.1639999999999997,3.15,0.787539,,,,,,,,,,,,,,,,
56293,210207,2,,226160471,,,2018-04-30 10:30:00,2018-04-30 10:44:00,3.217,3.1660000000000004,0.7914329999999999,,,,,,,,,,,,,,,,
56294,210207,2,,226160471,,,2018-04-30 10:45:00,2018-04-30 10:59:00,3.185,3.161,0.790197,,,,,,,,,,,,,,,,
56295,210207,2,,226160471,,,2018-04-30 11:00:00,2018-04-30 11:14:00,3.2689999999999997,3.239,0.8096909999999999,,,,,,,,,,,,,,,,
56296,210207,2,,226160471,,,2018-04-30 11:15:00,2018-04-30 11:29:00,3.306,3.2569999999999997,0.814189,,,,,,,,,,,,,,,,
56297,210207,2,,226160471,,,2018-04-30 11:30:00,2018-04-30 11:44:00,3.2539999999999996,3.2110000000000003,0.802782,,,,,,,,,,,,,,,,
56298,210207,2,,226160471,,,2018-04-30 11:45:00,2018-04-30 11:59:00,3.252,3.215,0.8036810000000001,,,,,,,,,,,,,,,,
56299,210207,2,,226160471,,,2018-04-30 12:00:00,2018-04-30 12:14:00,3.255,3.219,0.804629,,,,,,,,,,,,,,,,
56300,210207,2,,226160471,,,2018-04-30 12:15:00,2018-04-30 12:29:00,3.239,3.221,0.805321,,,,,,,,,,,,,,,,
56301,210207,2,,226160471,,,2018-04-30 12:30:00,2018-04-30 12:44:00,3.2310000000000003,3.213,0.803348,,,,,,,,,,,,,,,,
56302,210207,2,,226160471,,,2018-04-30 12:45:00,2018-04-30 12:59:00,3.2319999999999998,2.3930000000000002,0.598287,,,,,,,,,,,,,,,,
56303,210207,2,,226160471,,,2018-04-30 13:00:00,2018-04-30 13:14:00,1.273,0.07200000000000001,0.017941,,,,,,,,,,,,,,,,
