,EVSE ID,Port,Station Name,Plug In Event Id,Plug Connect Time,Plug Disconnect Time,Power Start Time,Power End Time,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Start Time,End Time,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Gasoline Savings,Port Type,Address 1,City,State/Province,Postal Code,Country,Latitude,Longitude,Ended By,Driver Postal Code
738,210203,1,PACKSIZE / CLEAN AIR 7,320457841,2018-10-30 08:08:00,,2018-10-30 08:08:00,,,,,2018-10-30 08:08:00,2018-10-30 16:59:00,0 days 08:51:01.000000000,0 days 03:11:34.000000000,12.301403,1.544,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74240875,-111.98151399999999,Plug Out at Vehicle,84014.0
739,210203,1,,320457841,,,2018-10-30 08:08:00,2018-10-30 08:14:00,5.979,5.711,0.586973,,,,,,,,,,,,,,,,
740,210203,1,,320457841,,,2018-10-30 08:15:00,2018-10-30 08:29:00,5.983,5.95,1.48737,,,,,,,,,,,,,,,,
741,210203,1,,320457841,,,2018-10-30 08:30:00,2018-10-30 08:44:00,5.962999999999999,5.931,1.482683,,,,,,,,,,,,,,,,
742,210203,1,,320457841,,,2018-10-30 08:45:00,2018-10-30 08:59:00,5.896,5.874,1.468494,,,,,,,,,,,,,,,,
743,210203,1,,320457841,,,2018-10-30 09:00:00,2018-10-30 09:14:00,5.902,5.893,1.473125,,,,,,,,,,,,,,,,
744,210203,1,,320457841,,,2018-10-30 09:15:00,2018-10-30 09:29:00,5.916,5.8839999999999995,1.471057,,,,,,,,,,,,,,,,
745,210203,1,,320457841,,,2018-10-30 09:30:00,2018-10-30 09:44:00,5.895,5.874,1.468525,,,,,,,,,,,,,,,,
746,210203,1,,320457841,,,2018-10-30 09:45:00,2018-10-30 09:59:00,5.89,5.65,1.4124290000000002,,,,,,,,,,,,,,,,
747,210203,1,,320457841,,,2018-10-30 10:00:00,2018-10-30 10:14:00,4.375,2.612,0.6529659999999999,,,,,,,,,,,,,,,,
748,210203,1,,320457841,,,2018-10-30 10:15:00,2018-10-30 10:29:00,2.026,1.355,0.338773,,,,,,,,,,,,,,,,
