,EVSE ID,Port,Station Name,Plug In Event Id,Plug Connect Time,Plug Disconnect Time,Power Start Time,Power End Time,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Start Time,End Time,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Gasoline Savings,Port Type,Address 1,City,State/Province,Postal Code,Country,Latitude,Longitude,Ended By,Driver Postal Code
1754,204591,2,PACKSIZE / CLEAN AIR 3,318031461,2018-10-25 14:36:00,,2018-10-25 14:36:00,,,,,2018-10-25 14:36:00,2018-10-25 17:32:00,0 days 02:55:46.000000000,0 days 02:21:25.000000000,13.813009,1.734,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,Plug Out at Vehicle,84054.0
1755,204591,2,,318031461,,,2018-10-25 14:36:00,2018-10-25 14:44:00,6.182,5.903,0.798545,,,,,,,,,,,,,,,,
1756,204591,2,,318031461,,,2018-10-25 14:45:00,2018-10-25 14:59:00,6.108,6.0329999999999995,1.508334,,,,,,,,,,,,,,,,
1757,204591,2,,318031461,,,2018-10-25 15:00:00,2018-10-25 15:14:00,6.047999999999999,6.027,1.506691,,,,,,,,,,,,,,,,
1758,204591,2,,318031461,,,2018-10-25 15:15:00,2018-10-25 15:29:00,6.099,6.061,1.515119,,,,,,,,,,,,,,,,
1759,204591,2,,318031461,,,2018-10-25 15:30:00,2018-10-25 15:44:00,6.057,6.023,1.5057399999999999,,,,,,,,,,,,,,,,
1760,204591,2,,318031461,,,2018-10-25 15:45:00,2018-10-25 15:59:00,6.109,6.035,1.508636,,,,,,,,,,,,,,,,
1761,204591,2,,318031461,,,2018-10-25 16:00:00,2018-10-25 16:14:00,6.077999999999999,6.0360000000000005,1.508894,,,,,,,,,,,,,,,,
1762,204591,2,,318031461,,,2018-10-25 16:15:00,2018-10-25 16:29:00,6.152,6.103,1.525843,,,,,,,,,,,,,,,,
1763,204591,2,,318031461,,,2018-10-25 16:30:00,2018-10-25 16:44:00,6.085,6.027,1.506826,,,,,,,,,,,,,,,,
1764,204591,2,,318031461,,,2018-10-25 16:45:00,2018-10-25 16:59:00,6.104,3.714,0.9283809999999999,,,,,,,,,,,,,,,,
1765,204591,2,,318031461,,,2018-10-25 17:00:00,2018-10-25 17:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1766,204591,2,,318031461,,,2018-10-25 17:15:00,2018-10-25 17:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1767,204591,2,,318031461,,,2018-10-25 17:30:00,2018-10-25 17:32:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1768,204591,2,,318031461,,2018-10-25 17:32:00,,,,,,,,,,,,,,,,,,,,,
2246,204591,1,PACKSIZE / CLEAN AIR 3,317143071,2018-10-24 10:15:00,,2018-10-24 10:15:00,,,,,2018-10-24 10:15:00,2018-10-24 16:23:00,0 days 06:07:25.000000000,0 days 05:41:14.000000000,18.581245000000003,2.332,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,Plug Out at Vehicle,84129.0
2247,204591,1,,317143071,,,2018-10-24 10:15:00,2018-10-24 10:29:00,3.3510000000000004,3.1889999999999996,0.763664,,,,,,,,,,,,,,,,
2248,204591,1,,317143071,,,2018-10-24 10:30:00,2018-10-24 10:44:00,3.299,3.29,0.8223790000000001,,,,,,,,,,,,,,,,
2249,204591,1,,317143071,,,2018-10-24 10:45:00,2018-10-24 10:59:00,3.3369999999999997,3.284,0.821058,,,,,,,,,,,,,,,,
2250,204591,1,,317143071,,,2018-10-24 11:00:00,2018-10-24 11:14:00,3.281,3.283,0.8207770000000001,,,,,,,,,,,,,,,,
2251,204591,1,,317143071,,,2018-10-24 11:15:00,2018-10-24 11:29:00,3.3089999999999997,3.299,0.824736,,,,,,,,,,,,,,,,
2252,204591,1,,317143071,,,2018-10-24 11:30:00,2018-10-24 11:44:00,3.32,3.266,0.816467,,,,,,,,,,,,,,,,
2253,204591,1,,317143071,,,2018-10-24 11:45:00,2018-10-24 11:59:00,3.24,3.2510000000000003,0.812642,,,,,,,,,,,,,,,,
2254,204591,1,,317143071,,,2018-10-24 12:00:00,2018-10-24 12:14:00,3.25,3.227,0.806621,,,,,,,,,,,,,,,,
2255,204591,1,,317143071,,,2018-10-24 12:15:00,2018-10-24 12:29:00,3.261,3.2739999999999996,0.8183779999999999,,,,,,,,,,,,,,,,
2256,204591,1,,317143071,,,2018-10-24 12:30:00,2018-10-24 12:44:00,3.272,3.248,0.811986,,,,,,,,,,,,,,,,
2257,204591,1,,317143071,,,2018-10-24 12:45:00,2018-10-24 12:59:00,3.283,3.295,0.823759,,,,,,,,,,,,,,,,
2258,204591,1,,317143071,,,2018-10-24 13:00:00,2018-10-24 13:14:00,3.2939999999999996,3.2880000000000003,0.82191,,,,,,,,,,,,,,,,
2259,204591,1,,317143071,,,2018-10-24 13:15:00,2018-10-24 13:29:00,3.2960000000000003,3.197,0.7991729999999999,,,,,,,,,,,,,,,,
2260,204591,1,,317143071,,,2018-10-24 13:30:00,2018-10-24 13:44:00,3.217,3.227,0.806713,,,,,,,,,,,,,,,,
2261,204591,1,,317143071,,,2018-10-24 13:45:00,2018-10-24 13:59:00,3.2289999999999996,3.2039999999999997,0.800984,,,,,,,,,,,,,,,,
2262,204591,1,,317143071,,,2018-10-24 14:00:00,2018-10-24 14:14:00,3.2460000000000004,3.255,0.813707,,,,,,,,,,,,,,,,
2263,204591,1,,317143071,,,2018-10-24 14:15:00,2018-10-24 14:29:00,3.263,3.236,0.8089430000000001,,,,,,,,,,,,,,,,
2264,204591,1,,317143071,,,2018-10-24 14:30:00,2018-10-24 14:44:00,3.278,3.2889999999999997,0.822343,,,,,,,,,,,,,,,,
2265,204591,1,,317143071,,,2018-10-24 14:45:00,2018-10-24 14:59:00,3.2889999999999997,3.284,0.8209709999999999,,,,,,,,,,,,,,,,
2266,204591,1,,317143071,,,2018-10-24 15:00:00,2018-10-24 15:14:00,3.298,3.275,0.818684,,,,,,,,,,,,,,,,
2267,204591,1,,317143071,,,2018-10-24 15:15:00,2018-10-24 15:29:00,3.3080000000000003,3.321,0.830204,,,,,,,,,,,,,,,,
2268,204591,1,,317143071,,,2018-10-24 15:30:00,2018-10-24 15:44:00,3.319,3.295,0.823641,,,,,,,,,,,,,,,,
2269,204591,1,,317143071,,,2018-10-24 15:45:00,2018-10-24 15:59:00,3.324,2.6860000000000004,0.671505,,,,,,,,,,,,,,,,
2270,204591,1,,317143071,,,2018-10-24 16:00:00,2018-10-24 16:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2271,204591,1,,317143071,,,2018-10-24 16:15:00,2018-10-24 16:23:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2272,204591,1,,317143071,,2018-10-24 16:23:00,,,,,,,,,,,,,,,,,,,,,
6472,204591,2,PACKSIZE / CLEAN AIR 3,308340491,2018-10-09 08:36:00,,2018-10-09 08:36:00,,,,,2018-10-09 08:36:00,2018-10-09 16:41:00,0 days 08:05:07.000000000,0 days 01:59:32.000000000,4.333601,0.544,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,Final GFCI Tripped,84111.0
6473,204591,2,,308340491,,,2018-10-09 08:36:00,2018-10-09 08:44:00,3.637,3.495,0.503883,,,,,,,,,,,,,,,,
6474,204591,2,,308340491,,,2018-10-09 08:45:00,2018-10-09 08:59:00,3.6460000000000004,3.641,0.9103389999999999,,,,,,,,,,,,,,,,
6475,204591,2,,308340491,,,2018-10-09 09:00:00,2018-10-09 09:14:00,3.6439999999999997,3.641,0.910217,,,,,,,,,,,,,,,,
6476,204591,2,,308340491,,,2018-10-09 09:15:00,2018-10-09 09:29:00,3.6439999999999997,3.636,0.9089430000000001,,,,,,,,,,,,,,,,
6477,204591,2,,308340491,,,2018-10-09 09:30:00,2018-10-09 09:44:00,3.535,2.274,0.568563,,,,,,,,,,,,,,,,
6478,204591,2,,308340491,,,2018-10-09 09:45:00,2018-10-09 09:59:00,1.629,1.113,0.278227,,,,,,,,,,,,,,,,
6479,204591,2,,308340491,,,2018-10-09 10:00:00,2018-10-09 10:14:00,1.2990000000000002,0.513,0.128349,,,,,,,,,,,,,,,,
6480,204591,2,,308340491,,,2018-10-09 10:15:00,2018-10-09 10:29:00,1.272,0.33899999999999997,0.084655,,,,,,,,,,,,,,,,
6481,204591,2,,308340491,,,2018-10-09 10:30:00,2018-10-09 10:44:00,1.148,0.166,0.041458,,,,,,,,,,,,,,,,
6482,204591,2,,308340491,,,2018-10-09 10:45:00,2018-10-09 10:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6483,204591,2,,308340491,,,2018-10-09 11:00:00,2018-10-09 11:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6484,204591,2,,308340491,,,2018-10-09 11:15:00,2018-10-09 11:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6485,204591,2,,308340491,,,2018-10-09 11:30:00,2018-10-09 11:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6486,204591,2,,308340491,,,2018-10-09 11:45:00,2018-10-09 11:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6487,204591,2,,308340491,,,2018-10-09 12:00:00,2018-10-09 12:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6488,204591,2,,308340491,,,2018-10-09 12:15:00,2018-10-09 12:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6489,204591,2,,308340491,,,2018-10-09 12:30:00,2018-10-09 12:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6490,204591,2,,308340491,,,2018-10-09 12:45:00,2018-10-09 12:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6491,204591,2,,308340491,,,2018-10-09 13:00:00,2018-10-09 13:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6492,204591,2,,308340491,,,2018-10-09 13:15:00,2018-10-09 13:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6493,204591,2,,308340491,,,2018-10-09 13:30:00,2018-10-09 13:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6494,204591,2,,308340491,,,2018-10-09 13:45:00,2018-10-09 13:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6495,204591,2,,308340491,,,2018-10-09 14:00:00,2018-10-09 14:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6496,204591,2,,308340491,,,2018-10-09 14:15:00,2018-10-09 14:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6497,204591,2,,308340491,,,2018-10-09 14:30:00,2018-10-09 14:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6498,204591,2,,308340491,,,2018-10-09 14:45:00,2018-10-09 14:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6499,204591,2,,308340491,,,2018-10-09 15:00:00,2018-10-09 15:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6500,204591,2,,308340491,,,2018-10-09 15:15:00,2018-10-09 15:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6501,204591,2,,308340491,,,2018-10-09 15:30:00,2018-10-09 15:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6502,204591,2,,308340491,,,2018-10-09 15:45:00,2018-10-09 15:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6503,204591,2,,308340491,,,2018-10-09 16:00:00,2018-10-09 16:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6504,204591,2,,308340491,,,2018-10-09 16:15:00,2018-10-09 16:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6505,204591,2,,308340491,,,2018-10-09 16:30:00,2018-10-09 16:41:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6506,204591,2,,308340491,,2018-10-09 16:41:00,,,,,,,,,,,,,,,,,,,,,
6910,204591,2,PACKSIZE / CLEAN AIR 3,307835701,2018-10-08 10:43:00,,2018-10-08 10:43:00,,,,,2018-10-08 10:43:00,2018-10-08 11:25:00,0 days 00:41:46.000000000,0 days 00:41:30.000000000,2.472659,0.31,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,Plug Out at Vehicle,84009.0
6911,204591,2,,307835701,,,2018-10-08 10:43:00,2018-10-08 10:44:00,3.5839999999999996,2.79,0.06509,,,,,,,,,,,,,,,,
6912,204591,2,,307835701,,,2018-10-08 10:45:00,2018-10-08 10:59:00,3.588,3.5869999999999997,0.896658,,,,,,,,,,,,,,,,
6913,204591,2,,307835701,,,2018-10-08 11:00:00,2018-10-08 11:14:00,3.5860000000000003,3.583,0.8956559999999999,,,,,,,,,,,,,,,,
6914,204591,2,,307835701,,,2018-10-08 11:15:00,2018-10-08 11:25:00,3.5869999999999997,3.5780000000000003,0.615255,,,,,,,,,,,,,,,,
6915,204591,2,,307835701,,2018-10-08 11:25:00,,,,,,,,,,,,,,,,,,,,,
7722,204591,2,PACKSIZE / CLEAN AIR 3,305931901,2018-10-04 10:16:00,,2018-10-04 10:16:00,,,,,2018-10-04 10:16:00,2018-10-04 19:53:00,0 days 09:36:04.000000000,0 days 07:45:12.000000000,47.790787,5.997999999999999,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,Plug Out at Vehicle,84129.0
7723,204591,2,,305931901,,,2018-10-04 10:16:00,2018-10-04 10:29:00,6.209,5.648,1.2284030000000001,,,,,,,,,,,,,,,,
7724,204591,2,,305931901,,,2018-10-04 10:30:00,2018-10-04 10:44:00,6.192,6.1739999999999995,1.543431,,,,,,,,,,,,,,,,
7725,204591,2,,305931901,,,2018-10-04 10:45:00,2018-10-04 10:59:00,6.234,6.2,1.549959,,,,,,,,,,,,,,,,
7726,204591,2,,305931901,,,2018-10-04 11:00:00,2018-10-04 11:14:00,6.246,6.206,1.551612,,,,,,,,,,,,,,,,
7727,204591,2,,305931901,,,2018-10-04 11:15:00,2018-10-04 11:29:00,6.227,6.189,1.547358,,,,,,,,,,,,,,,,
7728,204591,2,,305931901,,,2018-10-04 11:30:00,2018-10-04 11:44:00,6.251,6.222,1.555525,,,,,,,,,,,,,,,,
7729,204591,2,,305931901,,,2018-10-04 11:45:00,2018-10-04 11:59:00,6.273,6.229,1.557269,,,,,,,,,,,,,,,,
7730,204591,2,,305931901,,,2018-10-04 12:00:00,2018-10-04 12:14:00,6.279,6.268,1.567035,,,,,,,,,,,,,,,,
7731,204591,2,,305931901,,,2018-10-04 12:15:00,2018-10-04 12:29:00,6.268,6.227,1.556732,,,,,,,,,,,,,,,,
7732,204591,2,,305931901,,,2018-10-04 12:30:00,2018-10-04 12:44:00,6.242000000000001,6.2010000000000005,1.55026,,,,,,,,,,,,,,,,
7733,204591,2,,305931901,,,2018-10-04 12:45:00,2018-10-04 12:59:00,6.2589999999999995,6.222,1.5554379999999999,,,,,,,,,,,,,,,,
7734,204591,2,,305931901,,,2018-10-04 13:00:00,2018-10-04 13:14:00,6.239,6.2010000000000005,1.550119,,,,,,,,,,,,,,,,
7735,204591,2,,305931901,,,2018-10-04 13:15:00,2018-10-04 13:29:00,6.24,6.195,1.5486739999999999,,,,,,,,,,,,,,,,
7736,204591,2,,305931901,,,2018-10-04 13:30:00,2018-10-04 13:44:00,6.242000000000001,6.212000000000001,1.552946,,,,,,,,,,,,,,,,
7737,204591,2,,305931901,,,2018-10-04 13:45:00,2018-10-04 13:59:00,6.229,6.193,1.548342,,,,,,,,,,,,,,,,
7738,204591,2,,305931901,,,2018-10-04 14:00:00,2018-10-04 14:14:00,6.229,6.197,1.549158,,,,,,,,,,,,,,,,
7739,204591,2,,305931901,,,2018-10-04 14:15:00,2018-10-04 14:29:00,6.226,6.181,1.545113,,,,,,,,,,,,,,,,
7740,204591,2,,305931901,,,2018-10-04 14:30:00,2018-10-04 14:44:00,6.23,6.199,1.549816,,,,,,,,,,,,,,,,
7741,204591,2,,305931901,,,2018-10-04 14:45:00,2018-10-04 14:59:00,6.2410000000000005,6.2010000000000005,1.550257,,,,,,,,,,,,,,,,
7742,204591,2,,305931901,,,2018-10-04 15:00:00,2018-10-04 15:14:00,6.267,6.231,1.557766,,,,,,,,,,,,,,,,
7743,204591,2,,305931901,,,2018-10-04 15:15:00,2018-10-04 15:29:00,6.266,6.221,1.555113,,,,,,,,,,,,,,,,
7744,204591,2,,305931901,,,2018-10-04 15:30:00,2018-10-04 15:44:00,6.273,6.24,1.560047,,,,,,,,,,,,,,,,
7745,204591,2,,305931901,,,2018-10-04 15:45:00,2018-10-04 15:59:00,6.268,6.228,1.557045,,,,,,,,,,,,,,,,
7746,204591,2,,305931901,,,2018-10-04 16:00:00,2018-10-04 16:14:00,6.29,6.269,1.5673139999999999,,,,,,,,,,,,,,,,
7747,204591,2,,305931901,,,2018-10-04 16:15:00,2018-10-04 16:29:00,6.301,6.266,1.56654,,,,,,,,,,,,,,,,
7748,204591,2,,305931901,,,2018-10-04 16:30:00,2018-10-04 16:44:00,6.303,5.619,1.404675,,,,,,,,,,,,,,,,
7749,204591,2,,305931901,,,2018-10-04 16:45:00,2018-10-04 16:59:00,5.885,5.422999999999999,1.355701,,,,,,,,,,,,,,,,
7750,204591,2,,305931901,,,2018-10-04 17:00:00,2018-10-04 17:14:00,6.306,6.087000000000001,1.521671,,,,,,,,,,,,,,,,
7751,204591,2,,305931901,,,2018-10-04 17:15:00,2018-10-04 17:29:00,6.2379999999999995,6.204,1.5509,,,,,,,,,,,,,,,,
7752,204591,2,,305931901,,,2018-10-04 17:30:00,2018-10-04 17:44:00,6.2620000000000005,6.229,1.557339,,,,,,,,,,,,,,,,
7753,204591,2,,305931901,,,2018-10-04 17:45:00,2018-10-04 17:59:00,6.267,6.2170000000000005,1.554142,,,,,,,,,,,,,,,,
7754,204591,2,,305931901,,,2018-10-04 18:00:00,2018-10-04 18:14:00,6.267,1.3,0.32508899999999996,,,,,,,,,,,,,,,,
7755,204591,2,,305931901,,,2018-10-04 18:15:00,2018-10-04 18:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7756,204591,2,,305931901,,,2018-10-04 18:30:00,2018-10-04 18:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7757,204591,2,,305931901,,,2018-10-04 18:45:00,2018-10-04 18:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7758,204591,2,,305931901,,,2018-10-04 19:00:00,2018-10-04 19:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7759,204591,2,,305931901,,,2018-10-04 19:15:00,2018-10-04 19:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7760,204591,2,,305931901,,,2018-10-04 19:30:00,2018-10-04 19:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7761,204591,2,,305931901,,,2018-10-04 19:45:00,2018-10-04 19:53:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7762,204591,2,,305931901,,2018-10-04 19:53:00,,,,,,,,,,,,,,,,,,,,,
7793,204591,1,PACKSIZE / CLEAN AIR 3,305807551,2018-10-04 08:23:00,,2018-10-04 08:23:00,,,,,2018-10-04 08:23:00,2018-10-04 17:06:00,0 days 08:43:11.000000000,0 days 02:01:00.000000000,3.615025,0.45399999999999996,Level 2,3784 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74237823,-111.98140719999999,Plug Out at Vehicle,84111.0
7794,204591,1,,305807551,,,2018-10-04 08:23:00,2018-10-04 08:29:00,3.6510000000000002,3.5239999999999996,0.392568,,,,,,,,,,,,,,,,
7795,204591,1,,305807551,,,2018-10-04 08:30:00,2018-10-04 08:44:00,3.6510000000000002,3.641,0.9103469999999999,,,,,,,,,,,,,,,,
7796,204591,1,,305807551,,,2018-10-04 08:45:00,2018-10-04 08:59:00,3.65,3.6460000000000004,0.911535,,,,,,,,,,,,,,,,
7797,204591,1,,305807551,,,2018-10-04 09:00:00,2018-10-04 09:14:00,3.648,2.5639999999999996,0.6409699999999999,,,,,,,,,,,,,,,,
7798,204591,1,,305807551,,,2018-10-04 09:15:00,2018-10-04 09:29:00,1.796,1.021,0.255358,,,,,,,,,,,,,,,,
7799,204591,1,,305807551,,,2018-10-04 09:30:00,2018-10-04 09:44:00,1.376,0.359,0.089624,,,,,,,,,,,,,,,,
7800,204591,1,,305807551,,,2018-10-04 09:45:00,2018-10-04 09:59:00,1.274,0.331,0.082624,,,,,,,,,,,,,,,,
7801,204591,1,,305807551,,,2018-10-04 10:00:00,2018-10-04 10:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7802,204591,1,,305807551,,,2018-10-04 10:15:00,2018-10-04 10:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7803,204591,1,,305807551,,,2018-10-04 10:30:00,2018-10-04 10:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7804,204591,1,,305807551,,,2018-10-04 10:45:00,2018-10-04 10:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7805,204591,1,,305807551,,,2018-10-04 11:00:00,2018-10-04 11:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7806,204591,1,,305807551,,,2018-10-04 11:15:00,2018-10-04 11:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7807,204591,1,,305807551,,,2018-10-04 11:30:00,2018-10-04 11:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7808,204591,1,,305807551,,,2018-10-04 11:45:00,2018-10-04 11:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7809,204591,1,,305807551,,,2018-10-04 12:00:00,2018-10-04 12:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
