,EVSE ID,Port,Station Name,Plug In Event Id,Plug Connect Time,Plug Disconnect Time,Power Start Time,Power End Time,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Start Time,End Time,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Gasoline Savings,Port Type,Address 1,City,State/Province,Postal Code,Country,Latitude,Longitude,Ended By,Driver Postal Code
318,210215,1,PACKSIZE / CLEAN AIR 10,321161871,2018-10-31 07:34:00,,2018-10-31 07:34:00,,,,,2018-10-31 07:34:00,2018-10-31 16:43:00,0 days 09:09:44.000000000,0 days 04:40:36.000000000,15.176381,1.905,Level 2,3760 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74256897,-111.98126979999999,Plug Out at Vehicle,84036.0
319,210215,1,,321161871,,,2018-10-31 07:34:00,2018-10-31 07:44:00,3.2880000000000003,3.1719999999999997,0.571857,,,,,,,,,,,,,,,,
320,210215,1,,321161871,,,2018-10-31 07:45:00,2018-10-31 07:59:00,3.282,3.267,0.816624,,,,,,,,,,,,,,,,
321,210215,1,,321161871,,,2018-10-31 08:00:00,2018-10-31 08:14:00,3.28,3.267,0.816666,,,,,,,,,,,,,,,,
322,210215,1,,321161871,,,2018-10-31 08:15:00,2018-10-31 08:29:00,3.263,3.258,0.8145140000000001,,,,,,,,,,,,,,,,
323,210215,1,,321161871,,,2018-10-31 08:30:00,2018-10-31 08:44:00,3.286,3.262,0.815557,,,,,,,,,,,,,,,,
324,210215,1,,321161871,,,2018-10-31 08:45:00,2018-10-31 08:59:00,3.279,3.262,0.815535,,,,,,,,,,,,,,,,
325,210215,1,,321161871,,,2018-10-31 09:00:00,2018-10-31 09:14:00,3.2739999999999996,3.2569999999999997,0.814336,,,,,,,,,,,,,,,,
326,210215,1,,321161871,,,2018-10-31 09:15:00,2018-10-31 09:29:00,3.265,3.255,0.81384,,,,,,,,,,,,,,,,
327,210215,1,,321161871,,,2018-10-31 09:30:00,2018-10-31 09:44:00,3.3,3.284,0.8208790000000001,,,,,,,,,,,,,,,,
328,210215,1,,321161871,,,2018-10-31 09:45:00,2018-10-31 09:59:00,3.301,3.287,0.821744,,,,,,,,,,,,,,,,
329,210215,1,,321161871,,,2018-10-31 10:00:00,2018-10-31 10:14:00,3.299,3.287,0.821691,,,,,,,,,,,,,,,,
