,EVSE ID,Port,Station Name,Plug In Event Id,Plug Connect Time,Plug Disconnect Time,Power Start Time,Power End Time,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Start Time,End Time,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Gasoline Savings,Port Type,Address 1,City,State/Province,Postal Code,Country,Latitude,Longitude,Ended By,Driver Postal Code
204,210209,2,PACKSIZE / CLEAN AIR 12,321172881,2018-10-31 07:46:00,,2018-10-31 07:46:00,,,,,2018-10-31 07:46:00,2018-10-31 16:26:00,0 days 08:40:14.000000000,0 days 03:21:37.000000000,14.100267,1.77,Level 2,3760 Commons Ln,Salt Lake City,Utah,84104.0,United States,40.74254608,-111.98122409999999,Plug Out at Vehicle,84096.0
205,210209,2,,321172881,,,2018-10-31 07:46:00,2018-10-31 07:59:00,5.8839999999999995,5.7379999999999995,1.286303,,,,,,,,,,,,,,,,
206,210209,2,,321172881,,,2018-10-31 08:00:00,2018-10-31 08:14:00,5.881,5.86,1.46508,,,,,,,,,,,,,,,,
207,210209,2,,321172881,,,2018-10-31 08:15:00,2018-10-31 08:29:00,5.86,5.843,1.460639,,,,,,,,,,,,,,,,
208,210209,2,,321172881,,,2018-10-31 08:30:00,2018-10-31 08:44:00,5.876,5.856,1.464038,,,,,,,,,,,,,,,,
209,210209,2,,321172881,,,2018-10-31 08:45:00,2018-10-31 08:59:00,5.867999999999999,5.85,1.46245,,,,,,,,,,,,,,,,
210,210209,2,,321172881,,,2018-10-31 09:00:00,2018-10-31 09:14:00,5.8629999999999995,5.848,1.46203,,,,,,,,,,,,,,,,
211,210209,2,,321172881,,,2018-10-31 09:15:00,2018-10-31 09:29:00,5.885,5.864,1.46609,,,,,,,,,,,,,,,,
212,210209,2,,321172881,,,2018-10-31 09:30:00,2018-10-31 09:44:00,5.946000000000001,5.9110000000000005,1.4777930000000001,,,,,,,,,,,,,,,,
213,210209,2,,321172881,,,2018-10-31 09:45:00,2018-10-31 09:59:00,5.952999999999999,5.223,1.305751,,,,,,,,,,,,,,,,
214,210209,2,,321172881,,,2018-10-31 10:00:00,2018-10-31 10:14:00,4.031000000000001,2.4730000000000003,0.618208,,,,,,,,,,,,,,,,
215,210209,2,,321172881,,,2018-10-31 10:15:00,2018-10-31 10:29:00,1.859,1.2209999999999999,0.30535999999999996,,,,,,,,,,,,,,,,
216,210209,2,,321172881,,,2018-10-31 10:30:00,2018-10-31 10:44:00,1.861,0.608,0.152088,,,,,,,,,,,,,,,,
217,210209,2,,321172881,,,2018-10-31 10:45:00,2018-10-31 10:59:00,1.4909999999999999,0.379,0.09468700000000001,,,,,,,,,,,,,,,,
218,210209,2,,321172881,,,2018-10-31 11:00:00,2018-10-31 11:14:00,1.614,0.319,0.079751,,,,,,,,,,,,,,,,
219,210209,2,,321172881,,,2018-10-31 11:15:00,2018-10-31 11:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
220,210209,2,,321172881,,,2018-10-31 11:30:00,2018-10-31 11:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
221,210209,2,,321172881,,,2018-10-31 11:45:00,2018-10-31 11:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
222,210209,2,,321172881,,,2018-10-31 12:00:00,2018-10-31 12:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
223,210209,2,,321172881,,,2018-10-31 12:15:00,2018-10-31 12:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
224,210209,2,,321172881,,,2018-10-31 12:30:00,2018-10-31 12:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
225,210209,2,,321172881,,,2018-10-31 12:45:00,2018-10-31 12:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
226,210209,2,,321172881,,,2018-10-31 13:00:00,2018-10-31 13:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
227,210209,2,,321172881,,,2018-10-31 13:15:00,2018-10-31 13:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
228,210209,2,,321172881,,,2018-10-31 13:30:00,2018-10-31 13:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
229,210209,2,,321172881,,,2018-10-31 13:45:00,2018-10-31 13:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
230,210209,2,,321172881,,,2018-10-31 14:00:00,2018-10-31 14:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
231,210209,2,,321172881,,,2018-10-31 14:15:00,2018-10-31 14:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
232,210209,2,,321172881,,,2018-10-31 14:30:00,2018-10-31 14:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
233,210209,2,,321172881,,,2018-10-31 14:45:00,2018-10-31 14:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
234,210209,2,,321172881,,,2018-10-31 15:00:00,2018-10-31 15:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
235,210209,2,,321172881,,,2018-10-31 15:15:00,2018-10-31 15:29:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
236,210209,2,,321172881,,,2018-10-31 15:30:00,2018-10-31 15:44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
237,210209,2,,321172881,,,2018-10-31 15:45:00,2018-10-31 15:59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
238,210209,2,,321172881,,,2018-10-31 16:00:00,2018-10-31 16:14:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
239,210209,2,,321172881,,,2018-10-31 16:15:00,2018-10-31 16:26:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,
240,210209,2,,321172881,,2018-10-31 16:26:00,,,,,,,,,,,,,,,,,,,,,
