,Start Date,Start Time Zone,End Date,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Port Type,Port Number,Plug Type,EVSE ID,Fee,Ended By,Plug In Event Id,Start SOC,End SOC
20,2017-09-24 21:06:00,MDT,2017-09-24 22:34:00,MDT,0 days 01:27:39.000000000,0 days 01:27:31.000000000,51.711999999999996,21.719,6.49,DC Fast,1,Combo,158787,,Plug Out at Station,20,5%,84%
21,2017-09-25 08:07:00,MDT,2017-09-25 08:55:00,MDT,0 days 00:47:54.000000000,0 days 00:47:52.000000000,24.701,10.374,3.1,DC Fast,1,Combo,158787,,Customer,21,21%,99%
22,2017-10-01 12:43:00,MDT,2017-10-01 13:57:00,MDT,0 days 01:14:29.000000000,0 days 01:12:24.000000000,35.536,14.925,4.46,DC Fast,1,Combo,158787,,Plug Out at Station,22,32%,89%
23,2017-11-02 15:34:00,MDT,2017-11-02 17:01:00,MDT,0 days 01:26:47.000000000,0 days 01:26:27.000000000,45.785,19.23,5.746,DC Fast,1B,Combo,158787,,Customer,23,20%,90%
24,2017-11-14 07:58:00,MST,2017-11-14 09:33:00,MST,0 days 01:35:21.000000000,0 days 01:33:36.000000000,49.23,20.677,6.178,DC Fast,1B,Combo,158787,,Plug Out at Station,1510671481,14%,90%
25,2017-11-14 20:45:00,MST,2017-11-14 20:47:00,MST,0 days 00:02:11.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,24,0%,0%
26,2017-11-14 20:47:00,MST,2017-11-14 22:18:00,MST,0 days 01:30:19.000000000,0 days 01:29:52.000000000,45.603,19.153,5.723,DC Fast,1B,Combo,158787,,Plug Out at Station,25,20%,93%
27,2017-11-22 15:00:00,MST,2017-11-22 15:58:00,MST,0 days 00:57:16.000000000,0 days 00:57:12.000000000,34.518,14.498,4.332,DC Fast,1B,Combo,158787,,Plug Out at Station,1511388051,24%,81%
28,2017-11-29 10:33:00,MST,2017-11-29 12:30:00,MST,0 days 01:57:44.000000000,0 days 01:57:12.000000000,55.872,23.465999999999998,7.0120000000000005,DC Fast,1B,Combo,158787,,Plug Out at Station,26,9%,96%
29,2018-01-22 11:43:00,MST,2018-01-22 11:50:00,MST,0 days 00:07:21.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Plug Out at Station,27,0%,0%
30,2018-01-22 11:51:00,MST,2018-01-22 13:13:00,MST,0 days 01:22:41.000000000,0 days 01:21:44.000000000,33.156,13.925999999999998,4.1610000000000005,DC Fast,1B,Combo,158787,,Customer,28,34%,90%
31,2018-01-24 11:04:00,MST,2018-01-24 11:06:00,MST,0 days 00:02:12.000000000,0 days 00:00:04.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,29,0%,0%
32,2018-01-24 11:06:00,MST,2018-01-24 11:08:00,MST,0 days 00:02:02.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,30,,0%
33,2018-01-24 11:14:00,MST,2018-01-24 11:16:00,MST,0 days 00:02:03.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,31,,0%
34,2018-01-24 11:18:00,MST,2018-01-24 12:40:00,MST,0 days 01:22:05.000000000,0 days 01:21:16.000000000,37.257,15.648,4.676,DC Fast,1B,Combo,158787,,Plug Out at Station,1516817923,26%,87%
35,2018-02-26 07:26:00,MST,2018-02-26 08:40:00,MST,0 days 01:13:14.000000000,0 days 01:12:36.000000000,36.128,15.174000000000001,4.534,DC Fast,1B,Combo,158787,,Outlet Offline,32,16%,74%
36,2018-02-26 19:58:00,MST,2018-02-26 20:41:00,MST,0 days 00:43:19.000000000,0 days 00:41:44.000000000,27.636,11.607000000000001,3.468,DC Fast,1B,Combo,158787,,Outlet Offline,33,21%,66%
37,2018-02-28 23:46:00,MST,2018-03-01 00:31:00,MST,0 days 00:45:28.000000000,0 days 00:45:19.000000000,31.449,13.209000000000001,3.947,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,34,18%,59%
38,2018-03-07 21:05:00,MST,2018-03-07 21:59:00,MST,0 days 00:54:39.000000000,0 days 00:51:12.000000000,26.616999999999997,11.179,3.34,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,35,2%,97%
39,2018-03-10 19:45:00,MST,2018-03-10 20:36:00,MST,0 days 00:50:21.000000000,0 days 00:50:16.000000000,35.196999999999996,14.783,4.417,DC Fast,1B,Combo,158787,,Plug Out at Station,1520736347,14%,68%
40,2018-03-11 08:48:00,MDT,2018-03-11 10:27:00,MDT,0 days 01:39:04.000000000,0 days 01:38:44.000000000,34.067,14.308,4.275,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,36,61%,100%
41,2018-03-11 17:58:00,MDT,2018-03-11 19:13:00,MDT,0 days 01:15:09.000000000,0 days 01:14:51.000000000,46.549,19.551,5.8420000000000005,DC Fast,1B,Combo,158787,,Plug Out at Station,37,9%,80%
42,2018-03-14 12:03:00,MDT,2018-03-14 13:49:00,MDT,0 days 01:46:23.000000000,0 days 01:45:48.000000000,48.011,20.165,6.025,DC Fast,1B,Combo,158787,,Plug Out at Station,38,20%,99%
43,2018-03-18 12:15:00,MDT,2018-03-18 12:31:00,MDT,0 days 00:15:30.000000000,0 days 00:14:32.000000000,4.013,1.685,0.504,DC Fast,1B,Combo,158787,,Outlet Offline,1521396924,37%,42%
44,2018-03-18 12:44:00,MDT,2018-03-18 15:00:00,MDT,0 days 02:16:13.000000000,0 days 02:15:51.000000000,37.808,15.879000000000001,4.745,DC Fast,1B,Combo,158787,,Plug Out at Station,1521398682,43%,100%
45,2018-03-25 15:01:00,MDT,2018-03-25 16:22:00,MDT,0 days 01:21:00.000000000,0 days 01:20:44.000000000,45.916000000000004,19.285,5.7620000000000005,DC Fast,1B,Combo,158787,,Plug Out at Station,1522011700,8%,83%
46,2018-03-28 21:28:00,MDT,2018-03-28 22:45:00,MDT,0 days 01:17:46.000000000,0 days 01:17:19.000000000,35.486999999999995,14.905,4.454,DC Fast,1B,Combo,158787,,Plug Out at Station,1522294083,34%,92%
47,2018-03-30 18:56:00,MDT,2018-03-30 19:01:00,MDT,0 days 00:05:15.000000000,0 days 00:00:16.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,39,0%,0%
48,2018-03-30 19:02:00,MDT,2018-03-30 19:55:00,MDT,0 days 00:52:59.000000000,0 days 00:52:40.000000000,36.113,15.167,4.532,DC Fast,1B,Combo,158787,,Plug Out at Station,40,12%,68%
49,2018-03-31 18:48:00,MDT,2018-03-31 19:40:00,MDT,0 days 00:52:29.000000000,0 days 00:52:04.000000000,31.468000000000004,13.217,3.949,DC Fast,1B,Combo,158787,,Plug Out at Station,41,27%,77%
50,2018-04-05 09:41:00,MDT,2018-04-05 09:43:00,MDT,0 days 00:02:02.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,42,,0%
51,2018-04-05 20:56:00,MDT,2018-04-05 21:56:00,MDT,0 days 01:00:05.000000000,0 days 00:58:59.000000000,35.661,14.978,4.475,DC Fast,1B,Combo,158787,,Outlet Offline,43,24%,80%
52,2018-04-07 12:16:00,MDT,2018-04-07 13:15:00,MDT,0 days 00:58:54.000000000,0 days 00:58:43.000000000,35.698,14.993,4.48,DC Fast,1B,Combo,158787,,Customer,44,25%,81%
53,2018-04-07 13:54:00,MDT,2018-04-07 13:56:00,MDT,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,1523130837,,0%
54,2018-04-12 18:31:00,MDT,2018-04-12 19:25:00,MDT,0 days 00:54:24.000000000,0 days 00:54:11.000000000,31.252,13.126,3.9219999999999997,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,45,10%,94%
55,2018-04-16 01:01:00,MDT,2018-04-16 07:25:00,MDT,0 days 06:23:31.000000000,0 days 06:23:15.000000000,31.039,13.036,3.895,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,46,12%,100%
56,2018-04-24 16:51:00,MDT,2018-04-24 18:23:00,MDT,0 days 01:31:53.000000000,0 days 01:31:23.000000000,48.501000000000005,20.37,6.087000000000001,DC Fast,1B,Combo,158787,,Plug Out at Station,47,16%,90%
57,2018-04-25 16:21:00,MDT,2018-04-25 17:31:00,MDT,0 days 01:10:20.000000000,0 days 01:09:35.000000000,41.395,17.386,5.195,DC Fast,1B,Combo,158787,,Plug Out at Station,1524694881,18%,82%
58,2018-04-25 19:27:00,MDT,2018-04-25 20:46:00,MDT,0 days 01:18:20.000000000,0 days 01:17:56.000000000,44.613,18.737000000000002,5.599,DC Fast,1B,Combo,158787,,Plug Out at Station,48,15%,85%
59,2018-04-27 16:15:00,MDT,2018-04-27 16:18:00,MDT,0 days 00:02:10.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Plug Out at Station,1524867347,0%,0%
60,2018-04-27 16:18:00,MDT,2018-04-27 16:59:00,MDT,0 days 00:41:41.000000000,0 days 00:41:19.000000000,29.03,12.193,3.6430000000000002,DC Fast,1B,Combo,158787,,Plug Out at Station,1524867489,19%,65%
61,2018-04-27 17:03:00,MDT,2018-04-27 17:33:00,MDT,0 days 00:30:25.000000000,0 days 00:29:36.000000000,21.334,8.96,2.677,DC Fast,1B,Combo,158787,,Outlet Offline,1524870198,16%,50%
62,2018-04-27 17:49:00,MDT,2018-04-27 18:23:00,MDT,0 days 00:34:01.000000000,0 days 00:33:56.000000000,17.98,7.5520000000000005,2.256,DC Fast,1B,Combo,158787,,Plug Out at Station,1524872955,50%,78%
63,2018-05-06 06:50:00,MDT,2018-05-06 06:51:00,MDT,0 days 00:01:17.000000000,0 days 00:00:16.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,1525610997,0%,0%
64,2018-05-06 06:52:00,MDT,2018-05-06 08:36:00,MDT,0 days 01:44:07.000000000,0 days 01:43:44.000000000,35.94,15.095,4.51,DC Fast,1B,Combo,158787,,Plug Out at Station,1525611141,41%,100%
65,2018-05-09 11:57:00,MDT,2018-05-09 12:38:00,MDT,0 days 00:40:33.000000000,0 days 00:39:56.000000000,23.676,9.943999999999999,2.971,DC Fast,1B,Combo,158787,,Customer,50,41%,76%
66,2018-05-10 18:12:00,MDT,2018-05-10 19:10:00,MDT,0 days 00:58:01.000000000,0 days 00:56:48.000000000,37.955,15.940999999999999,4.763,DC Fast,1B,Combo,158787,,Outlet Offline,51,14%,72%
67,2018-05-13 13:39:00,MDT,2018-05-13 14:52:00,MDT,0 days 01:12:54.000000000,0 days 01:12:27.000000000,44.226000000000006,18.575,5.55,DC Fast,1B,Combo,158787,,Plug Out at Station,52,13%,82%
68,2018-05-22 20:53:00,MDT,2018-05-22 21:35:00,MDT,0 days 00:41:48.000000000,0 days 00:41:16.000000000,16.48,6.922000000000001,2.068,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,1527043995,9%,99%
69,2018-05-23 23:28:00,MDT,2018-05-24 01:12:00,MDT,0 days 01:43:17.000000000,0 days 01:43:07.000000000,42.367,17.794,5.317,DC Fast,1B,Combo,158787,,Plug Out at Station,1527139723,29%,99%
70,2018-05-25 12:41:00,MDT,2018-05-25 13:18:00,MDT,0 days 00:37:30.000000000,0 days 00:37:24.000000000,22.594,9.488999999999999,2.8360000000000003,DC Fast,1B,Combo,158787,,Customer,63,29%,98%
71,2018-05-31 17:40:00,MDT,2018-05-31 19:08:00,MDT,0 days 01:28:22.000000000,0 days 01:26:24.000000000,43.048,18.08,5.403,DC Fast,1B,Combo,158787,,Plug Out at Station,64,24%,92%
72,2018-06-01 19:40:00,MDT,2018-06-01 20:07:00,MDT,0 days 00:27:12.000000000,0 days 00:23:44.000000000,16.838,7.072,2.113,DC Fast,1B,Combo,158787,,Timeout,1527903612,38%,65%
73,2018-06-03 19:17:00,MDT,2018-06-03 20:11:00,MDT,0 days 00:53:27.000000000,0 days 00:51:48.000000000,35.957,15.102,4.513,DC Fast,1B,Combo,158787,,Customer,65,6%,61%
74,2018-06-03 20:11:00,MDT,2018-06-03 20:37:00,MDT,0 days 00:25:31.000000000,0 days 00:25:04.000000000,11.262,4.73,1.413,DC Fast,1B,Combo,158787,,Customer,66,62%,79%
75,2018-06-26 18:22:00,MDT,2018-06-26 18:39:00,MDT,0 days 00:17:23.000000000,0 days 00:16:32.000000000,10.912,4.583,1.369,DC Fast,1B,Combo,158787,,Outlet Offline,67,12%,30%
76,2018-06-26 18:56:00,MDT,2018-06-26 19:22:00,MDT,0 days 00:25:56.000000000,0 days 00:24:56.000000000,15.279000000000002,6.417000000000001,1.9180000000000001,DC Fast,1B,Combo,158787,,Outlet Offline,68,31%,55%
77,2018-06-26 19:31:00,MDT,2018-06-26 19:45:00,MDT,0 days 00:13:24.000000000,0 days 00:11:00.000000000,7.0760000000000005,2.972,0.888,DC Fast,1B,Combo,158787,,Timeout,1530063106,56%,66%
78,2018-06-27 15:39:00,MDT,2018-06-27 15:53:00,MDT,0 days 00:13:28.000000000,0 days 00:13:20.000000000,9.282,3.898,1.165,DC Fast,1B,Combo,158787,,Plug Out at Station,69,46%,60%
79,2018-06-27 17:45:00,MDT,2018-06-27 21:23:00,MDT,0 days 03:38:43.000000000,0 days 03:37:27.000000000,54.33,22.819000000000003,6.818,DC Fast,1B,Combo,158787,,Plug Out at Station,1530143098,11%,100%
80,2018-06-30 19:24:00,MDT,2018-06-30 20:10:00,MDT,0 days 00:46:07.000000000,0 days 00:45:44.000000000,25.118000000000002,10.55,3.1519999999999997,DC Fast,1B,Combo,158787,,Plug Out at Station,1530408242,41%,82%
81,2018-07-01 18:28:00,MDT,2018-07-01 18:30:00,MDT,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,1530491310,,0%
82,2018-07-02 04:14:00,MDT,2018-07-02 05:28:00,MDT,0 days 01:14:01.000000000,0 days 01:13:56.000000000,23.285999999999998,9.78,2.9219999999999997,DC Fast,1B,Combo,158787,,Customer,70,61%,99%
83,2018-07-18 20:16:00,MDT,2018-07-18 21:13:00,MDT,0 days 00:56:44.000000000,0 days 00:56:16.000000000,18.785,7.89,2.358,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,1531966592,45%,98%
84,2018-07-19 09:40:00,MDT,2018-07-19 09:41:00,MDT,0 days 00:00:41.000000000,0 days 00:00:32.000000000,0.135,0.057,0.017,DC Fast,1B,Combo,158787,,Customer,71,0%,41%
85,2018-07-19 10:02:00,MDT,2018-07-19 10:08:00,MDT,0 days 00:06:29.000000000,0 days 00:00:48.000000000,0.327,0.13699999999999998,0.040999999999999995,DC Fast,1B,Combo,158787,,Plug Out at Station,1532016137,41%,0%
86,2018-07-19 10:10:00,MDT,2018-07-19 10:41:00,MDT,0 days 00:30:49.000000000,0 days 00:30:24.000000000,18.783,7.888999999999999,2.3569999999999998,DC Fast,1B,Combo,158787,,Plug Out at Station,1532016642,43%,72%
87,2018-07-19 10:56:00,MDT,2018-07-19 10:56:00,MDT,0 days 00:00:38.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,72,0%,0%
88,2018-07-19 11:08:00,MDT,2018-07-19 11:08:00,MDT,0 days 00:00:23.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,73,0%,0%
89,2018-07-19 11:10:00,MDT,2018-07-19 12:28:00,MDT,0 days 01:17:33.000000000,0 days 01:17:24.000000000,42.455,17.831,5.327999999999999,DC Fast,1B,Combo,158787,,Plug Out at Station,74,18%,86%
90,2018-07-19 15:25:00,MDT,2018-07-19 17:27:00,MDT,0 days 02:02:15.000000000,0 days 02:01:27.000000000,24.368000000000002,10.235,3.0580000000000003,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,1532035495,30%,98%
91,2018-07-20 10:33:00,MDT,2018-07-20 10:34:00,MDT,0 days 00:01:28.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,1532104393,0%,0%
92,2018-07-20 10:35:00,MDT,2018-07-20 10:37:00,MDT,0 days 00:02:13.000000000,0 days 00:00:24.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,75,0%,0%
93,2018-07-20 10:37:00,MDT,2018-07-20 12:05:00,MDT,0 days 01:27:43.000000000,0 days 01:27:19.000000000,34.173,14.353,4.289,DC Fast,1B,Combo,158787,,Plug Out at Station,1532104669,44%,96%
94,2018-07-20 15:05:00,MDT,2018-07-20 15:17:00,MDT,0 days 00:12:26.000000000,0 days 00:11:31.000000000,8.091000000000001,3.398,1.015,DC Fast,1B,Combo,158787,,Outlet Offline,76,18%,30%
95,2018-07-20 15:33:00,MDT,2018-07-20 16:40:00,MDT,0 days 01:06:48.000000000,0 days 01:06:36.000000000,34.486999999999995,14.485,4.328,DC Fast,1B,Combo,158787,,Plug Out at Station,77,30%,83%
96,2018-07-21 15:52:00,MDT,2018-07-21 15:54:00,MDT,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,1532209928,,0%
97,2018-07-21 20:47:00,MDT,2018-07-21 21:21:00,MDT,0 days 00:34:25.000000000,0 days 00:34:07.000000000,24.394000000000002,10.245,3.0610000000000004,DC Fast,1B,Combo,158787,,Plug Out at Station,1532227631,20%,58%
98,2018-07-25 12:09:00,MDT,2018-07-25 12:11:00,MDT,0 days 00:02:03.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,78,,0%
99,2018-07-27 14:03:00,MDT,2018-07-27 15:25:00,MDT,0 days 01:22:01.000000000,0 days 01:21:36.000000000,21.351,8.967,2.68,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,79,3%,91%
100,2018-07-29 16:04:00,MDT,2018-07-29 16:05:00,MDT,0 days 00:00:58.000000000,0 days 00:00:48.000000000,0.332,0.139,0.042,DC Fast,1B,Combo,158787,,Customer,80,0%,5%
101,2018-07-29 16:07:00,MDT,2018-07-29 16:07:00,MDT,0 days 00:00:22.000000000,0 days 00:00:20.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,81,0%,5%
102,2018-07-29 16:11:00,MDT,2018-07-29 16:16:00,MDT,0 days 00:05:12.000000000,0 days 00:05:07.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Plug Out at Station,82,5%,5%
103,2018-07-29 16:17:00,MDT,2018-07-29 17:20:00,MDT,0 days 01:02:44.000000000,0 days 01:02:12.000000000,37.067,15.568,4.652,DC Fast,1B,Combo,158787,,Plug Out at Station,1532902659,6%,65%
104,2018-07-29 17:20:00,MDT,2018-07-29 17:22:00,MDT,0 days 00:02:03.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,83,,0%
105,2018-07-29 17:44:00,MDT,2018-07-29 18:34:00,MDT,0 days 00:49:46.000000000,0 days 00:49:28.000000000,17.954,7.541,2.253,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,84,3%,85%
106,2018-08-04 13:50:00,MDT,2018-08-04 15:11:00,MDT,0 days 01:20:21.000000000,0 days 01:19:56.000000000,43.016999999999996,18.067,5.399,DC Fast,1B,Combo,158787,,Plug Out at Station,1533412241,15%,83%
107,2018-08-06 11:37:00,MDT,2018-08-06 12:24:00,MDT,0 days 00:46:17.000000000,0 days 00:45:55.000000000,32.048,13.46,4.022,DC Fast,1B,Combo,158787,,Plug Out at Station,85,17%,66%
108,2018-08-06 15:32:00,MDT,2018-08-06 16:17:00,MDT,0 days 00:45:00.000000000,0 days 00:44:36.000000000,27.954,11.741,3.508,DC Fast,1B,Combo,158787,,Plug Out at Station,86,10%,52%
109,2018-08-06 19:44:00,MDT,2018-08-06 21:25:00,MDT,0 days 01:40:33.000000000,0 days 01:40:23.000000000,43.611999999999995,18.317,5.473,DC Fast,1B,Combo,158787,,Plug Out at Station,87,26%,94%
110,2018-08-09 22:51:00,MDT,2018-08-09 23:12:00,MDT,0 days 00:21:38.000000000,0 days 00:21:28.000000000,9.457,3.972,1.187,DC Fast,1B,Combo,158787,,Plug Out at Station,1533876667,65%,80%
111,2018-08-10 12:43:00,MDT,2018-08-10 13:32:00,MDT,0 days 00:48:48.000000000,0 days 00:48:40.000000000,23.371,9.816,2.9330000000000003,DC Fast,1B,Combo,158787,,Plug Out at Station,88,48%,84%
112,2018-08-11 15:24:00,MDT,2018-08-11 15:25:00,MDT,0 days 00:00:31.000000000,0 days 00:00:12.000000000,0.001,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,89,0%,4%
113,2018-08-11 15:25:00,MDT,2018-08-11 15:25:00,MDT,0 days 00:00:22.000000000,0 days 00:00:20.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,90,0%,4%
114,2018-08-11 15:26:00,MDT,2018-08-11 15:27:00,MDT,0 days 00:01:11.000000000,0 days 00:00:28.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,91,0%,0%
115,2018-08-11 15:30:00,MDT,2018-08-11 15:31:00,MDT,0 days 00:00:52.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Customer,92,,0%
116,2018-08-11 18:13:00,MDT,2018-08-11 19:27:00,MDT,0 days 01:13:12.000000000,0 days 01:13:04.000000000,36.138000000000005,15.177999999999999,4.535,DC Fast,1B,Combo,158787,,Plug Out at Station,93,30%,87%
117,2018-08-11 19:32:00,MDT,2018-08-11 19:57:00,MDT,0 days 00:24:48.000000000,0 days 00:24:39.000000000,11.193,4.7010000000000005,1.405,DC Fast,1B,Combo,158787,,Plug Out at Station,94,65%,82%
118,2018-08-12 22:02:00,MDT,2018-08-12 22:42:00,MDT,0 days 00:40:10.000000000,0 days 00:40:04.000000000,18.282,7.678,2.294,DC Fast,1B,Combo,158787,,Customer,95,5%,92%
119,2018-08-13 16:58:00,MDT,2018-08-13 18:26:00,MDT,0 days 01:28:16.000000000,0 days 01:28:04.000000000,41.41,17.392,5.197,DC Fast,1B,Combo,158787,,Plug Out at Station,96,32%,94%
120,2018-08-23 18:22:00,MDT,2018-08-23 20:37:00,MDT,0 days 02:14:11.000000000,0 days 02:13:44.000000000,26.828000000000003,11.267999999999999,3.367,DC Fast,1A,CHAdeMO,158787,,Customer,97,7%,83%
121,2018-08-24 11:21:00,MDT,2018-08-24 13:03:00,MDT,0 days 01:41:52.000000000,0 days 01:41:35.000000000,23.046999999999997,9.68,2.892,DC Fast,1A,CHAdeMO,158787,,Customer,98,18%,85%
122,2018-08-26 16:51:00,MDT,2018-08-26 17:17:00,MDT,0 days 00:26:28.000000000,0 days 00:26:19.000000000,12.33,5.178999999999999,1.547,DC Fast,1B,Combo,158787,,Plug Out at Station,99,60%,80%
123,2018-08-27 12:53:00,MDT,2018-08-27 14:15:00,MDT,0 days 01:22:20.000000000,0 days 01:21:44.000000000,41.566,17.458,5.2170000000000005,DC Fast,1B,Combo,158787,,Customer,100,22%,90%
